NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;FPOE   ;BZOE   ;GRUE   ;FRANK  ;NEOS   ;SLP    ;PIRAT  ;WANDL  ;KPOE   ;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;53;942;482;8;156;53;121;6;66;20;40;1;2;0;9;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;54;618;322;8;100;44;56;5;59;14;28;0;4;0;4;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;55;583;340;6;109;36;85;7;63;8;18;0;0;1;7;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;56;803;482;7;150;50;78;11;101;13;45;1;8;2;16;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;57;736;424;4;122;43;91;15;73;30;26;2;7;0;11;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;58;704;379;8;123;38;109;6;45;17;21;0;5;2;5;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;59;498;314;6;120;46;62;7;26;16;19;0;5;0;7;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;60;630;368;5;160;33;73;12;41;17;23;1;1;0;2;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;61;1304;761;6;232;82;165;19;147;25;66;0;3;2;14;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;62;735;485;7;170;64;105;19;56;22;29;0;7;1;5;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;63;697;378;1;133;37;98;5;55;10;29;0;9;0;1;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;64;511;306;9;158;30;68;3;8;17;6;0;2;1;4;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;65;1012;644;6;223;123;115;22;76;20;42;0;7;1;9;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;66;482;251;8;61;29;46;11;46;5;26;2;8;0;9;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;67;693;385;8;110;55;57;6;90;15;31;1;3;1;8;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;68;687;347;3;143;12;121;11;25;14;8;0;3;0;7;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;69;805;439;7;191;25;132;10;29;17;14;1;2;2;9;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;70;684;402;6;117;63;101;12;47;17;25;0;4;0;10;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;71;445;272;4;96;38;64;6;25;12;16;0;4;1;6;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;72;738;496;8;132;78;60;17;107;25;56;0;6;0;7;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;73;506;292;3;141;34;70;6;14;10;7;3;0;0;4;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;74;586;371;3;177;29;92;12;21;10;19;0;3;0;5;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;75;585;398;4;85;98;32;16;78;13;64;0;4;0;4;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;76;656;433;2;75;99;44;8;100;13;78;0;5;0;9;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;77;928;593;6;97;151;101;21;93;29;79;1;4;0;11;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;78;911;639;11;125;187;80;11;100;13;89;0;8;1;14;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;79;463;347;8;114;42;113;13;21;17;12;0;0;0;7;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;80;856;544;15;189;56;141;8;52;31;39;2;5;0;6;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;81;820;446;4;126;57;83;12;116;16;24;4;1;0;3;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;82;574;345;7;120;31;103;9;25;21;23;0;2;0;4;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;                                                                                         
AT1;AT13;AT130;91601;4;9;6;16;86;0;6304;66;1790;992;931;123;1565;206;425;8;72;24;102;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;1;793;393;1;141;42;58;5;88;21;16;0;4;2;15;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;2;754;400;8;103;43;64;5;108;9;40;0;9;2;9;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;3;909;482;5;116;42;76;9;160;14;31;1;10;5;13;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;4;788;436;7;93;55;48;9;138;12;53;1;7;1;12;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;5;746;403;6;79;68;58;11;111;13;31;2;6;2;16;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;6;771;405;5;86;44;57;21;125;9;42;1;5;0;10;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;7;902;505;5;142;75;84;15;108;9;37;0;7;5;18;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;8;982;595;5;193;83;92;9;106;28;54;0;11;2;12;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;9;860;466;6;119;77;96;9;96;9;42;0;1;2;9;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;10;885;472;5;127;43;74;19;135;17;38;0;4;2;8;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;11;936;490;9;145;57;110;12;80;14;31;1;12;6;13;                                                                                         
AT1;AT13;AT130;91701;4;9;6;17;12;1235;486;10;141;51;99;8;101;26;27;1;8;4;10;                                                                                         
