NUTS1;NUTS2;NUTS3;DISTRICT_CODE;T;WV;WK;BZ;SPR;WBER  ; ABG.   ;UNG.   ;SPOE   ;OEVP   ;GRUE   ;FPOE   ;BZOE   ;KPOE   ;LIF    ;DEM    ;MUT    ;KI     ;CPOE   ;WIR    ;ECHT6  ;IGS    ;ECHT8  ;PH     ;AKTIV  ;AL     ;SLP    ;WIFF   ;IBFS   ;         
AT1;AT13;AT130;92201;4;1;22;22;27;1008;578;5;274;60;63;151;4;12;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;28;479;264;14;123;26;16;71;4;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;29;618;286;14;139;17;17;94;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;30;512;291;10;138;21;13;103;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;31;669;453;18;201;41;37;135;7;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;32;1014;542;12;209;66;57;166;11;13;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;33;1116;555;15;254;45;58;165;1;11;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;34;1042;634;35;246;87;91;154;7;7;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;35;712;404;10;190;30;13;150;4;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;36;577;381;10;177;27;23;131;8;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;37;748;417;19;171;65;38;109;6;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;38;641;389;6;186;16;14;160;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;39;246;241;7;126;19;17;60;5;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;40;700;361;12;154;29;24;118;5;13;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;41;1220;786;18;355;78;93;208;8;21;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;42;816;531;14;259;51;45;142;2;10;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;43;777;398;8;188;52;30;111;1;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;44;1276;755;17;398;53;33;240;6;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;45;794;492;18;217;13;29;200;5;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;46;1328;768;17;332;59;68;270;7;9;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;47;611;399;9;203;19;20;137;3;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;48;630;369;7;181;35;20;115;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;49;689;391;7;203;20;12;138;3;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;50;620;327;6;172;22;15;102;5;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;51;744;419;7;208;36;35;124;4;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;52;913;517;12;233;42;31;170;8;11;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;53;766;395;12;202;14;20;138;3;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;54;730;402;8;199;13;22;152;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;55;497;243;5;117;6;11;98;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;56;490;295;12;135;10;13;117;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;57;851;482;25;199;40;36;161;10;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;58;813;472;16;221;34;26;155;4;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;59;1065;547;13;254;23;22;207;4;14;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;60;975;512;9;242;29;26;189;7;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;61;929;521;7;224;36;28;204;9;10;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;62;776;337;10;183;12;7;110;3;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;63;798;323;4;189;8;4;106;0;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;64;798;395;4;189;20;12;162;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;65;681;344;7;174;11;5;136;4;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;66;373;205;2;113;7;4;75;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;67;825;414;13;230;17;15;131;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;68;1010;562;11;252;49;36;194;7;9;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;69;461;258;5;145;21;13;67;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;70;587;349;9;200;12;8;107;3;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;71;1058;536;7;209;66;48;190;6;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;72;1139;644;17;246;65;95;197;2;8;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;73;734;409;9;222;15;9;143;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;74;666;320;8;148;20;11;121;5;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;75;1078;603;21;267;69;46;182;5;8;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;76;455;321;4;134;36;14;126;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;77;518;354;12;153;29;35;112;3;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;78;703;426;8;184;40;47;135;7;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;79;743;476;16;227;37;69;111;1;11;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;80;810;516;14;227;52;59;140;9;8;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;81;603;404;13;190;33;59;88;5;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;82;561;364;6;149;37;30;126;6;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;83;572;339;9;160;20;21;113;4;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;84;557;376;20;226;24;7;85;5;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;85;697;377;4;201;23;19;122;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;86;545;240;5;117;8;5;100;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;87;797;438;17;235;21;21;131;4;6;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;88;852;495;8;241;56;33;138;6;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;89;503;225;5;110;12;31;59;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;90;503;303;7;130;33;38;82;1;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;91;1007;542;24;237;37;44;182;3;6;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;92;937;482;10;231;19;34;169;3;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;93;1056;592;11;255;77;75;158;3;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;94;769;418;10;196;32;36;129;6;4;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;95;439;256;3;108;46;18;74;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;96;795;463;5;233;29;44;136;4;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;97;619;309;12;152;28;16;91;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;98;647;369;7;156;54;48;93;4;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;99;725;457;9;264;29;30;108;6;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;100;905;537;15;235;54;64;151;6;8;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;101;940;534;15;236;44;29;192;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;102;1105;635;6;303;56;84;162;6;8;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;103;983;574;14;225;82;45;178;9;12;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;104;1011;662;13;284;110;89;147;5;4;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;105;913;539;19;231;70;55;150;5;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;106;928;560;15;223;68;57;180;7;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;107;533;307;13;137;31;33;83;1;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;108;1134;762;27;332;79;65;239;10;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;109;903;561;25;248;70;49;149;11;3;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;110;810;525;33;227;60;55;125;10;4;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;111;621;420;17;225;50;23;86;9;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;112;937;546;8;238;42;32;203;5;8;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;113;1034;593;18;248;63;40;194;8;6;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;114;730;429;12;204;32;25;145;5;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;115;958;601;17;253;88;51;164;12;3;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;116;1231;723;16;277;74;70;253;8;8;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;117;989;630;24;221;106;30;209;16;8;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;118;862;502;6;233;23;23;200;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;119;1070;587;14;266;71;53;155;5;5;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;120;1282;810;43;327;69;54;290;6;4;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;121;609;396;13;189;45;27;111;5;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;122;846;534;13;233;51;44;176;6;3;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;123;872;499;25;221;47;47;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;124;997;631;13;316;57;52;173;6;11;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;125;793;515;13;229;63;52;134;6;10;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;126;717;476;5;214;43;46;151;5;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;127;779;513;13;245;61;46;124;6;12;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;128;639;419;11;198;27;21;139;5;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;129;979;652;27;324;43;49;192;6;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;130;923;539;17;225;57;45;171;5;8;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;131;845;412;6;146;15;14;217;6;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;132;852;492;10;207;31;16;212;6;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;133;1170;637;23;267;80;50;193;2;13;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;134;837;472;23;203;30;17;187;2;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;135;623;370;14;176;15;9;143;3;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;136;481;316;9;167;16;6;109;1;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;137;644;360;21;165;16;10;139;2;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;138;712;372;4;208;22;13;115;2;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;139;594;368;17;156;29;18;140;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;140;729;433;18;176;82;59;91;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;141;887;553;18;261;52;57;146;9;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;142;534;370;10;186;29;45;81;3;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;143;1031;468;9;182;46;67;141;4;11;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;144;608;294;2;132;26;35;86;2;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;145;669;374;20;169;17;44;114;2;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;146;512;330;7;138;50;50;74;1;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;147;535;293;12;119;19;21;116;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;148;498;277;6;132;20;23;90;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;149;884;570;8;265;70;46;162;6;6;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;150;527;343;5;171;31;14;108;7;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;151;873;544;10;245;69;53;151;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;152;933;612;21;239;83;47;203;9;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;153;0;43;6;30;2;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;156;0;70;0;48;11;3;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;158;0;961;14;456;96;210;149;8;13;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;159;0;5836;84;3036;681;453;1385;59;90;26;22;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;160;0;3488;66;1682;401;481;730;32;50;19;27;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92201;4;1;22;22;161;0;190;1;102;21;40;20;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;0;0;274;8;142;33;36;48;3;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;1;969;426;12;200;45;34;117;3;3;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;2;733;408;11;182;57;30;106;4;6;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;3;814;482;22;217;48;53;129;4;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;4;660;447;8;225;46;49;106;6;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;5;567;391;12;160;64;53;91;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;6;582;371;7;165;56;41;88;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;7;656;441;7;209;63;53;90;4;7;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;8;582;386;5;173;57;37;103;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;9;702;443;7;204;50;57;106;4;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;10;704;434;7;214;59;49;90;5;4;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;11;642;416;12;194;63;51;77;10;5;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;12;843;487;11;181;99;58;121;2;3;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;13;940;430;10;161;66;77;102;6;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;14;981;571;9;274;58;84;132;5;3;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;15;713;413;5;176;61;53;104;3;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;16;825;442;5;187;37;61;141;2;2;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;17;779;477;13;182;87;74;114;0;2;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;18;814;465;10;162;115;96;62;9;7;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;19;780;444;4;193;84;54;89;12;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;20;573;345;9;129;80;36;77;3;5;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;21;515;305;11;109;60;34;78;1;3;2;0;0;0;7;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;22;687;361;9;133;93;39;76;6;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;23;774;448;10;206;50;28;139;1;11;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;24;683;399;21;153;89;54;63;4;5;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;25;688;383;28;122;88;57;68;7;5;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;26;748;478;19;108;176;84;73;10;1;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;27;759;434;13;120;123;49;106;9;3;5;0;0;0;6;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;28;580;355;4;132;101;38;64;11;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;29;867;546;12;168;125;120;113;4;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;30;766;475;9;114;163;102;67;9;4;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;31;709;450;13;99;149;96;74;10;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;32;626;411;9;128;95;84;73;9;5;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;33;759;424;8;114;115;79;84;12;6;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;34;553;317;4;90;113;50;52;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;35;899;516;18;156;151;64;105;9;6;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;36;651;402;6;140;93;43;104;5;3;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;37;548;317;8;149;27;12;113;3;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;38;710;435;15;126;151;75;55;6;0;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;39;800;454;7;174;108;48;102;5;5;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;40;863;579;7;253;99;71;129;9;4;5;0;0;0;2;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;41;800;450;8;235;43;48;103;4;6;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;42;751;400;17;183;33;31;124;4;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;43;262;202;5;148;25;4;17;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;44;1134;560;10;224;97;70;133;9;8;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;45;812;427;10;179;56;49;123;4;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;46;968;525;7;265;47;39;156;2;3;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;         
AT1;AT13;AT130;92301;4;1;23;23;47;955;522;17;230;59;49;146;6;6;6;0;0;0;3;0;0;0;0;0;0;0;0;0;0;         
