NUTS2;LAU2_CODE;LAU2_NAME;POP_TOTAL;YEAR
AT33;30857;Sulz im Weinviertel;1150;1991
AT33;30858;Untersiebenbrunn;1300;1991
AT33;30859;Velm-Götzendorf;790;1991
AT33;30860;Weikendorf;1883;1991
AT33;30863;Zistersdorf;5524;1991
AT33;30865;Weiden an der March;822;1991
AT33;30902;Amaliendorf-Aalfang;1146;1991
AT33;30903;Brand-Nagelberg;2013;1991
AT33;30904;Eggern;804;1991
AT33;30906;Eisgarn;754;1991
AT33;30908;Gmünd;6028;1991
AT33;30909;Großdietmanns;2166;1991
AT33;30910;Bad Großpertholz;1702;1991
AT33;30912;Großschönau;1177;1991
AT33;30913;Moorbad Harbach;699;1991
AT33;30915;Haugschlag;556;1991
AT33;30916;Heidenreichstein;4849;1991
AT33;30917;Hirschbach;517;1991
AT33;30920;Hoheneich;1539;1991
AT33;30921;Kirchberg am Walde;1520;1991
AT33;30925;Litschau;2923;1991
AT33;30929;Reingers;729;1991
AT33;30932;Sankt Martin;1245;1991
AT33;30935;Schrems;5925;1991
AT33;30939;Unserfrau-Altweitra;983;1991
AT33;30940;Waldenstein;1114;1991
AT33;30942;Weitra;2925;1991
AT33;31001;Alberndorf im Pulkautal;654;1991
AT33;31008;Göllersdorf;2614;1991
AT33;31009;Grabern;1308;1991
AT33;31014;Guntersdorf;1047;1991
AT33;31015;Hadres;1707;1991
AT33;31016;Hardegg;1652;1991
AT33;31018;Haugsdorf;1775;1991
AT33;31019;Heldenberg;1061;1991
AT33;31021;Hohenwarth-Mühlbach a.M.;1321;1991
AT33;31022;Hollabrunn;10461;1991
AT33;31025;Mailberg;598;1991
AT33;31026;Maissau;1778;1991
AT33;31028;Nappersdorf-Kammersdorf;1271;1991
AT33;31033;Pernersdorf;1022;1991
AT33;31035;Pulkau;1680;1991
AT33;31036;Ravelsbach;1731;1991
AT33;31037;Retz;4284;1991
AT33;31038;Retzbach;1101;1991
AT33;31041;Schrattenthal;940;1991
AT33;31042;Seefeld-Kadolz;1019;1991
AT33;31043;Sitzendorf an der Schmida;2170;1991
AT33;31051;Wullersdorf;2251;1991
AT33;31052;Zellerndorf;2561;1991
AT33;31053;Ziersdorf;3060;1991
AT33;31101;Altenburg;737;1991
AT33;31102;Brunn an der Wild;891;1991
AT33;31103;Burgschleinitz-Kühnring;1313;1991
AT33;31104;Drosendorf-Zissersdorf;1414;1991
AT33;31105;Eggenburg;3625;1991
AT33;31106;Gars am Kamp;3458;1991
AT33;31107;Geras;1531;1991
AT33;31109;Horn;6264;1991
AT33;31110;Irnfritz-Messern;1439;1991
AT33;31111;Japons;858;1991
AT33;31113;Langau;892;1991
AT33;31114;Meiseldorf;915;1991
AT33;31117;Pernegg;782;1991
AT33;31119;Röhrenbach;602;1991
AT33;31120;Röschitz;1065;1991
AT33;31121;Rosenburg-Mold;968;1991
AT33;31123;Sankt Bernhard-Frauenhofen;1197;1991
AT33;31124;Sigmundsherberg;1887;1991
AT33;31129;Weitersfeld;1842;1991
AT33;31130;Straning-Grafenberg;785;1991
AT33;31201;Bisamberg;3576;1991
AT33;31202;Enzersfeld;1318;1991
AT33;31203;Ernstbrunn;2941;1991
AT33;31204;Großmugl;1428;1991
AT33;31205;Großrußbach;1681;1991
AT33;31206;Hagenbrunn;1337;1991
AT33;31207;Harmannsdorf;3241;1991
AT33;31208;Hausleiten;2579;1991
AT33;31213;Korneuburg;9730;1991
AT33;31214;Langenzersdorf;6139;1991
AT33;31215;Leitzersdorf;1065;1991
AT33;31216;Leobendorf;3694;1991
AT33;31224;Rußbach;1214;1991
AT33;31226;Sierndorf;2786;1991
AT33;31227;Spillern;1506;1991
AT33;31228;Stetteldorf am Wagram;935;1991
AT33;31229;Stetten;912;1991
AT33;31230;Stockerau;13608;1991
AT33;31234;Niederhollabrunn;1323;1991
AT33;31301;Aggsbach;735;1991
AT33;31302;Albrechtsberg an der Großen Krems;1103;1991
AT33;31303;Bergern im Dunkelsteinerwald;1240;1991
AT33;31304;Dürnstein;1002;1991
AT33;31308;Etsdorf-Haitzendorf;2687;1991
AT33;31309;Furth bei Göttweig;2471;1991
AT33;31310;Gedersdorf;1788;1991
AT33;31311;Gföhl;3715;1991
AT33;31315;Hadersdorf-Kammern;1861;1991
AT33;31319;Jaidhof;1065;1991
AT33;31321;Krumau am Kamp;827;1991
AT33;31322;Langenlois;6367;1991
AT33;31323;Lengenfeld;1216;1991
AT33;31324;Lichtenau im Waldviertel;2085;1991
AT33;31326;Maria Laach am Jauerling;923;1991
AT33;31327;Mautern an der Donau;3037;1991
AT33;31330;Mühldorf;1474;1991
AT33;31333;Paudorf;2266;1991
AT33;31336;Rastenfeld;1334;1991
AT33;31337;Rohrendorf bei Krems;1488;1991
AT33;31338;Rossatz-Arnsdorf;1127;1991
AT33;31340;Sankt Leonhard am Hornerwald;1217;1991
AT33;31343;Senftenberg;2067;1991
AT33;31344;Spitz;1931;1991
AT33;31346;Straß im Straßertale;1402;1991
AT33;31347;Stratzing;1339;1991
AT33;31350;Weinzierl am Walde;1362;1991
AT33;31351;Weißenkirchen in der Wachau;1563;1991
AT33;31355;Schönberg am Kamp;1914;1991
AT33;31356;Droß;0;1991
AT33;31401;Annaberg;891;1991
AT33;31402;Eschenau;1016;1991
AT33;31403;Hainfeld;3677;1991
AT33;31404;Hohenberg;1715;1991
AT33;31405;Kaumberg;942;1991
AT33;31406;Kleinzell;845;1991
AT33;31407;Lilienfeld;2807;1991
AT33;31408;Mitterbach am Erlaufsee;667;1991
AT33;31409;Ramsau;954;1991
AT33;31410;Rohrbach an der Gölsen;1531;1991
AT33;31411;Sankt Aegyd am Neuwalde;2518;1991
AT33;31412;Sankt Veit an der Gölsen;3696;1991
AT33;31413;Traisen;3643;1991
AT33;31414;Türnitz;2170;1991
AT33;31502;Artstetten-Pöbring;1170;1991
AT33;31503;Bergland;1614;1991
AT33;31504;Bischofstetten;1144;1991
AT33;31505;Blindenmarkt;2218;1991
AT33;31506;Dorfstetten;631;1991
AT33;31507;Dunkelsteinerwald;2025;1991
AT33;31508;Erlauf;1085;1991
AT33;31509;Golling an der Erlauf;1614;1991
AT33;31511;Hofamt Priel;1624;1991
AT33;31513;Hürm;1581;1991
AT33;31514;Kilb;2487;1991
AT33;31515;Kirnberg an der Mank;987;1991
AT33;31516;Klein-Pöchlarn;915;1991
AT33;31517;Krummnußbaum;1293;1991
AT33;31519;Leiben;1344;1991
AT33;31520;Loosdorf;3366;1991
AT33;31521;Mank;2684;1991
AT33;31522;Marbach an der Donau;1620;1991
AT33;31523;Maria Taferl;811;1991
AT33;31524;Melk;5139;1991
AT33;31525;Münichreith-Laimbach;1723;1991
AT33;31527;Neumarkt an der Ybbs;1784;1991
AT33;31528;Nöchling;951;1991
AT33;31530;Persenbeug-Gottsdorf;2033;1991
AT33;31531;Petzenkirchen;1177;1991
AT33;31533;Pöchlarn;3523;1991
AT33;31534;Pöggstall;2732;1991
AT33;31535;Raxendorf;1132;1991
AT33;31537;Ruprechtshofen;2116;1991
AT33;31539;Sankt Leonhard am Forst;3043;1991
AT33;31540;Sankt Martin-Karlsbach;1702;1991
AT33;31541;Sankt Oswald;1116;1991
AT33;31542;Schönbühel-Aggsbach;1045;1991
AT33;31543;Schollach;846;1991
AT33;31546;Weiten;1125;1991
AT33;31549;Ybbs an der Donau;5770;1991
AT33;31550;Zelking-Matzleinsdorf;1196;1991
AT33;31551;Texingtal;1488;1991
AT33;31552;Yspertal;1834;1991
AT33;31553;Emmersdorf an der Donau;1631;1991
AT33;31601;Altlichtenwarth;808;1991
AT33;31603;Asparn an der Zaya;1688;1991
AT33;31604;Bernhardsthal;1852;1991
AT33;31605;Bockfließ;1245;1991
AT33;31606;Drasenhofen;1340;1991
AT33;31608;Falkenstein;457;1991
AT33;31609;Fallbach;906;1991
AT33;31611;Gaubitsch;0;1991
AT33;31612;Gaweinstal;3024;1991
AT33;31613;Gnadendorf;1203;1991
AT33;31614;Großebersdorf;1984;1991
AT33;31615;Groß-Engersdorf;1341;1991
AT33;31616;Großharras;1319;1991
AT33;31617;Großkrut;1697;1991
AT33;31620;Hausbrunn;929;1991
AT33;31621;Herrnbaumgarten;1046;1991
AT33;31622;Hochleithen;1026;1991
AT33;31627;Kreuttal;1317;1991
AT33;31628;Kreuzstetten;1353;1991
AT33;31629;Laa an der Thaya;6280;1991
AT33;31630;Ladendorf;1936;1991
AT33;31633;Mistelbach;10234;1991
AT33;31634;Neudorf bei Staatz;1286;1991
AT33;31636;Niederleis;722;1991
AT33;31642;Pillichsdorf;1119;1991
AT33;31644;Poysdorf;5447;1991
AT33;31645;Rabensburg;1140;1991
AT33;31646;Schrattenberg;987;1991
AT33;31649;Staatz;2012;1991
AT33;31650;Stronsdorf;1668;1991
AT33;31651;Ulrichskirchen-Schleinbach;2253;1991
AT33;31652;Unterstinkenbrunn;0;1991
AT33;31653;Wildendürnbach;1645;1991
AT33;31654;Wilfersdorf;1829;1991
AT33;31655;Wolkersdorf im Weinviertel;5696;1991
AT33;31657;Gartenbrunn^;1477;1991
AT33;31658;Ottenthal;656;1991
AT33;31701;Achau;1062;1991
AT33;31702;Biedermannsdorf;2668;1991
AT33;31703;Breitenfurt bei Wien;4777;1991
AT33;31704;Brunn am Gebirge;8573;1991
AT33;31706;Gaaden;1211;1991
AT33;31707;Gießhübl;1609;1991
AT33;31709;Gumpoldskirchen;2982;1991
AT33;31710;Guntramsdorf;6977;1991
AT33;31711;Hennersdorf;1483;1991
AT33;31712;Hinterbrühl;4150;1991
AT33;31713;Kaltenleutgeben;2699;1991
AT33;31714;Laab im Walde;910;1991
AT33;31715;Laxenburg;2605;1991
AT33;31716;Maria Enzersdorf;8594;1991
AT33;31717;Mödling;20290;1991
AT33;31718;Münchendorf;1690;1991
AT33;31719;Perchtoldsdorf;14051;1991
AT33;31723;Vösendorf;3744;1991
AT33;31725;Wiener Neudorf;8385;1991
AT33;31726;Wienerwald;1996;1991
AT33;31801;Altendorf;301;1991
AT33;31802;Aspang-Markt;2041;1991
AT33;31803;Aspangberg-Sankt Peter;2148;1991
AT33;31804;Breitenau;1144;1991
AT33;31805;Breitenstein;427;1991
AT33;31806;Buchbach;324;1991
AT33;31807;Edlitz;1057;1991
AT33;31808;Enzenreith;1899;1991
AT33;31809;Feistritz am Wechsel;1163;1991
AT33;31810;Gloggnitz;5996;1991
AT33;31811;Grafenbach-Sankt Valentin;2233;1991
AT33;31812;Grimmenstein;1384;1991
AT33;31813;Grünbach am Schneeberg;1852;1991
AT33;31814;Kirchberg am Wechsel;2394;1991
AT33;31815;Mönichkirchen;721;1991
AT33;31817;Natschbach-Loipersbach;1332;1991
AT33;31818;Neunkirchen;10216;1991
AT33;31820;Otterthal;628;1991
AT33;31821;Payerbach;2242;1991
AT33;31823;Pitten;2460;1991
AT33;31825;Prigglitz;535;1991
AT33;31826;Puchberg am Schneeberg;3021;1991
AT33;31827;Raach am Hochgebirge;323;1991
AT33;31829;Reichenau an der Rax;3481;1991
AT33;31830;Sankt Corona am Wechsel;384;1991
AT33;31831;Sankt Egyden am Steinfeld;1671;1991
AT33;31832;Scheiblingkirchen-Thernberg;1842;1991
AT33;31833;Schottwien;685;1991
AT33;31834;Schrattenbach;380;1991
AT33;31835;Schwarzau am Steinfelde;1629;1991
AT33;31836;Schwarzau im Gebirge;918;1991
AT33;31837;Seebenstein;1139;1991
AT33;31838;Semmering;730;1991
AT33;31839;Ternitz;15445;1991
AT33;31840;Thomasberg;1262;1991
AT33;31841;Trattenbach;718;1991
AT33;31842;Vöstenhof;177;1991
AT33;31843;Warth;1573;1991
AT33;31844;Wartmannstetten;1426;1991
AT33;31845;Willendorf;727;1991
AT33;31846;Wimpassing im Schwarzatale;2007;1991
AT33;31847;Würflach;1313;1991
AT33;31848;Zöbern;1438;1991
AT33;31849;Höflein an der Hohen Wand;717;1991
AT33;31901;Altlengbach;2670;1991
AT33;31902;Asperhofen;1671;1991
AT33;31903;Böheimkirchen;4145;1991
AT33;31904;Brand-Laaben;1123;1991
AT33;31905;Eichgraben;3344;1991
AT33;31906;Frankenfels;2118;1991
AT33;31907;Gerersdorf;813;1991
AT33;31909;Hofstetten-Grünau;2449;1991
AT33;31910;Hafnerbach;1537;1991
AT33;31911;Haunoldstein;852;1991
AT33;31912;Herzogenburg;7461;1991
AT33;31913;Inzersdorf-Getzersdorf;1335;1991
AT33;31915;Kapelln;1125;1991
AT33;31916;Karlstetten;1787;1991
AT33;31917;Kasten bei Böheimkirchen;1121;1991
AT33;31918;Kirchberg an der Pielach;3197;1991
AT33;31919;Kirchstetten;1617;1991
AT33;31920;Loich;653;1991
AT33;31921;Maria-Anzbach;2562;1991
AT33;31922;Markersdorf-Haindorf;1581;1991
AT33;31923;Michelbach;835;1991
AT33;31925;Neidling;1299;1991
AT33;31926;Neulengbach;6147;1991
AT33;31927;Neustift-Innermanzing;1086;1991
AT33;31928;Nußdorf ob der Traisen;1446;1991
AT33;31929;Ober-Grafendorf;4551;1991
AT33;31930;Obritzberg-Rust;2135;1991
AT33;31932;Prinzersdorf;1306;1991
AT33;31934;Pyhra;3082;1991
AT33;31935;Rabenstein an der Pielach;2367;1991
AT33;31938;Sankt Margarethen an der Sierning;1006;1991
AT33;31939;Schwarzenbach an der Pielach;450;1991
AT33;31940;Statzendorf;1247;1991
AT33;31941;Stössing;719;1991
AT33;31943;Traismauer;5137;1991
AT33;31945;Weinburg;1264;1991
AT33;31946;Weißenkirchen an der Perschling;1296;1991
AT33;31947;Wilhelmsburg;6572;1991
AT33;31948;Wölbling;2376;1991
AT33;32001;Gaming;3793;1991
AT33;32002;Göstling an der Ybbs;2187;1991
AT33;32003;Gresten;1889;1991
AT33;32004;Gresten-Land;1553;1991
AT33;32005;Lunz am See;2154;1991
AT33;32006;Oberndorf an der Melk;2853;1991
AT33;32007;Puchenstuben;366;1991
AT33;32008;Purgstall an der Erlauf;5196;1991
AT33;32009;Randegg;1872;1991
AT33;32010;Reinsberg;947;1991
AT33;32011;Sankt Anton an der Jeßnitz;1273;1991
AT33;32012;Sankt Georgen an der Leys;1241;1991
AT33;32013;Scheibbs;4389;1991
AT33;32014;Steinakirchen am Forst;2319;1991
AT33;32015;Wang;1171;1991
AT33;32016;Wieselburg;3095;1991
AT33;32017;Wieselburg-Land;2909;1991
AT33;32018;Wolfpassing;1321;1991
AT33;32101;Absdorf;1369;1991
AT33;32104;Atzenbrugg;2322;1991
AT33;32106;Fels am Wagram;1848;1991
AT33;32107;Grafenwörth;2404;1991
AT33;32109;Großriedenthal;998;1991
AT33;32110;Großweikersdorf;2653;1991
AT33;32112;Judenau-Baumgarten;1713;1991
AT33;32114;Kirchberg am Wagram;3206;1991
AT33;32115;Königsbrunn am Wagram;1162;1991
AT33;32116;Königstetten;1635;1991
AT33;32119;Langenrohr;1674;1991
AT33;32120;Michelhausen;2379;1991
AT33;32131;Sieghartskirchen;5812;1991
AT33;32132;Sitzenberg-Reidling;1701;1991
AT33;32134;Tulbing;2250;1991
AT33;32135;Tulln an der Donau;12038;1991
AT33;32139;Würmla;1164;1991
AT33;32140;Zeiselmauer-Wolfpassing;2619;1991
AT33;32141;Zwentendorf an der Donau;3280;1991
AT33;32142;Sankt Andrä-Wördern;5404;1991
AT33;32143;Muckendorf-Wipfing;0;1991
AT33;32202;Dietmanns;1202;1991
AT33;32203;Dobersberg;1801;1991
AT33;32206;Gastern;1418;1991
AT33;32207;Groß-Siegharts;3236;1991
AT33;32209;Karlstein an der Thaya;1596;1991
AT33;32210;Kautzen;1389;1991
AT33;32212;Ludweis-Aigen;1136;1991
AT33;32214;Pfaffenschlag bei Waidhofen a.d.Thaya;970;1991
AT33;32216;Raabs an der Thaya;3295;1991
AT33;32217;Thaya;1424;1991
AT33;32219;Vitis;2564;1991
AT33;32220;Waidhofen an der Thaya;5553;1991
AT33;32221;Waidhofen an der Thaya-Land;1097;1991
AT33;32222;Waldkirchen an der Thaya;758;1991
AT33;32223;Windigsteig;1168;1991
AT33;32301;Bad Fischau-Brunn;2502;1991
AT33;32302;Bad Schönau;711;1991
AT33;32304;Ebenfurth;2359;1991
AT33;32305;Eggendorf;3459;1991
AT33;32306;Erlach;2184;1991
AT33;32307;Felixdorf;4035;1991
AT33;32308;Gutenstein;1586;1991
AT33;32309;Hochneukirchen-Gschaidt;1776;1991
AT33;32310;Hochwolkersdorf;1029;1991
AT33;32311;Hohe Wand;1276;1991
AT33;32312;Hollenthon;1000;1991
AT33;32313;Katzelsdorf;2294;1991
AT33;32314;Kirchschlag in der Buckligen Welt;3014;1991
AT33;32315;Krumbach;2225;1991
AT33;32316;Lanzenkirchen;3035;1991
AT33;32317;Lichtenegg;1116;1991
AT33;32318;Lichtenwörth;2723;1991
AT33;32319;Markt Piesting;2374;1991
AT33;32320;Matzendorf-Hölles;1356;1991
AT33;32321;Miesenbach;722;1991
AT33;32322;Muggendorf;433;1991
AT33;32323;Pernitz;2513;1991
AT33;32324;Rohr im Gebirge;545;1991
AT33;32325;Bromberg;1207;1991
AT33;32326;Schwarzenbach;1228;1991
AT33;32327;Sollenau;4213;1991
AT33;32330;Theresienfeld;1963;1991
AT33;32331;Waidmannsfeld;1735;1991
AT33;32332;Waldegg;2021;1991
AT33;32333;Walpersbach;989;1991
AT33;32334;Weikersdorf am Steinfelde;967;1991
AT33;32335;Wiesmath;1631;1991
AT33;32336;Winzendorf-Muthmannsdorf;1529;1991
AT33;32337;Wöllersdorf-Steinabrückl;3190;1991
AT33;32338;Zillingdorf;1522;1991
AT33;32401;Ebergassing;2880;1991
AT33;32402;Fischamend;4417;1991
AT33;32403;Gablitz;3784;1991
AT33;32404;Gerasdorf bei Wien;6661;1991
AT33;32405;Gramatneusiedl;2176;1991
AT33;32406;Himberg;5173;1991
AT33;32407;Klein-Neusiedl;864;1991
AT33;32408;Klosterneuburg;24442;1991
AT33;32409;Lanzendorf;1341;1991
AT33;32410;Leopoldsdorf;2627;1991
AT33;32411;Maria-Lanzendorf;1487;1991
AT33;32412;Mauerbach;3222;1991
AT33;32413;Moosbrunn;1466;1991
AT33;32415;Pressbaum;5421;1991
AT33;32416;Purkersdorf;6413;1991
AT33;32417;Rauchenwarth;514;1991
AT33;32418;Schwadorf;1692;1991
AT33;32419;Schwechat;14669;1991
AT33;32421;Tullnerbach;2292;1991
AT33;32423;Wolfsgraben;1089;1991
AT33;32424;Zwölfaxing;1371;1991
AT33;32501;Allentsteig;2447;1991
AT33;32502;Arbesbach;1770;1991
AT33;32503;Bärnkopf;384;1991
AT33;32504;Echsenbach;1259;1991
AT33;32505;Göpfritz an der Wild;1881;1991
AT33;32506;Grafenschlag;850;1991
AT33;32508;Groß-Gerungs;4812;1991
AT33;32509;Großgöttfritz;1394;1991
AT33;32511;Gutenbrunn;626;1991
AT33;32514;Kirchschlag;738;1991
AT33;32515;Kottes-Purk;1672;1991
AT33;32516;Langschlag;1848;1991
AT33;32517;Martinsberg;1242;1991
AT33;32518;Ottenschlag;1130;1991
AT33;32519;Altmelon;924;1991
AT33;32520;Pölla;1091;1991
AT33;32521;Rappottenstein;1844;1991
AT33;32522;Sallingberg;1601;1991
AT33;32523;Schönbach;1036;1991
AT33;32524;Schwarzenau;1714;1991
AT33;32525;Schweiggers;2067;1991
AT33;32528;Traunstein;1121;1991
AT33;32529;Waldhausen;1369;1991
AT33;32530;Zwettl-Niederösterreich;11427;1991
AT33;30101;Krems an der Donau;23713;2001
AT33;30201;Sankt Pölten;49121;2001
AT33;30301;Waidhofen an der Ybbs;11662;2001
AT33;30401;Wiener Neustadt;37627;2001
AT33;30501;Allhartsberg;1758;2001
AT33;30502;Amstetten;22595;2001
AT33;30503;Ardagger;3286;2001
AT33;30504;Aschbach-Markt;3563;2001
AT33;30506;Behamberg;3151;2001
AT33;30507;Biberbach;2101;2001
AT33;30508;Ennsdorf;2362;2001
AT33;30509;Ernsthofen;2105;2001
AT33;30510;Ertl;1243;2001
AT33;30511;Euratsfeld;2319;2001
AT33;30512;Ferschnitz;1601;2001
AT33;30514;Haag;5170;2001
AT33;30515;Haidershofen;3436;2001
AT33;30516;Hollenstein an der Ybbs;1907;2001
AT33;30517;Kematen an der Ybbs;2462;2001
AT33;30520;Neuhofen an der Ybbs;2534;2001
AT33;30521;Neustadtl an der Donau;2152;2001
AT33;30522;Oed-Oehling;1483;2001
AT33;30524;Opponitz;957;2001
AT33;30526;Sankt Georgen am Reith;589;2001
AT33;30527;Sankt Georgen am Ybbsfelde;2548;2001
AT33;30529;Sankt Pantaleon-Erla;2465;2001
AT33;30530;Sankt Peter in der Au;4836;2001
AT33;30531;Sankt Valentin;8983;2001
AT33;30532;Seitenstetten;3131;2001
AT33;30533;Sonntagberg;4278;2001
AT33;30534;Strengberg;2073;2001
AT33;30536;Viehdorf;1164;2001
AT33;30538;Wallsee-Sindelburg;2049;2001
AT33;30539;Weistrach;2197;2001
AT33;30541;Winklarn;1436;2001
AT33;30542;Wolfsbach;1809;2001
AT33;30543;Ybbsitz;3790;2001
AT33;30544;Zeillern;1650;2001
AT33;30601;Alland;2409;2001
AT33;30602;Altenmarkt an der Triesting;2052;2001
AT33;30603;Bad Vöslau;10998;2001
AT33;30604;Baden;24502;2001
AT33;30605;Berndorf;8642;2001
AT33;30607;Ebreichsdorf;8788;2001
AT33;30608;Enzesfeld-Lindabrunn;4020;2001
AT33;30609;Furth an der Triesting;795;2001
AT33;30612;Günselsdorf;1768;2001
AT33;30613;Heiligenkreuz;1331;2001
AT33;30614;Hernstein;1421;2001
AT33;30615;Hirtenberg;2270;2001
AT33;30616;Klausen-Leopoldsdorf;1386;2001
AT33;30618;Kottingbrunn;6583;2001
AT33;30620;Leobersdorf;4151;2001
AT33;30621;Mitterndorf an der Fischa;1448;2001
AT33;30623;Oberwaltersdorf;3343;2001
AT33;30625;Pfaffstätten;2571;2001
AT33;30626;Pottendorf;5930;2001
AT33;30627;Pottenstein;2905;2001
AT33;30629;Reisenberg;1404;2001
AT33;30631;Schönau an der Triesting;1769;2001
AT33;30633;Seibersdorf;1283;2001
AT33;30635;Sooß;1093;2001
AT33;30636;Tattendorf;1206;2001
AT33;30637;Teesdorf;1341;2001
AT33;30639;Traiskirchen;15669;2001
AT33;30641;Trumau;2507;2001
AT33;30645;Weissenbach an der Triesting;1650;2001
AT33;30646;Blumau-Neurißhof;1657;2001
AT33;30701;Au am Leithaberge;909;2001
AT33;30702;Bad Deutsch-Altenburg;1375;2001
AT33;30703;Berg;674;2001
AT33;30704;Bruck an der Leitha;7311;2001
AT33;30706;Enzersdorf an der Fischa;2663;2001
AT33;30708;Göttlesbrunn-Arbesthal;1311;2001
AT33;30709;Götzendorf an der Leitha;1867;2001
AT33;30710;Hainburg a.d.Donau;5651;2001
AT33;30711;Haslau-Maria Ellend;1312;2001
AT33;30712;Höflein;1149;2001
AT33;30713;Hof am Leithaberge;1376;2001
AT33;30715;Hundsheim;544;2001
AT33;30716;Mannersdorf am Leithagebirge;3731;2001
AT33;30718;Petronell-Carnuntum;1158;2001
AT33;30719;Prellenkirchen;1285;2001
AT33;30721;Rohrau;1455;2001
AT33;30722;Scharndorf;1046;2001
AT33;30724;Sommerein;1753;2001
AT33;30726;Trautmannsdorf an der Leitha;2686;2001
AT33;30728;Wolfsthal;750;2001
AT33;30801;Aderklaa;233;2001
AT33;30802;Andlersdorf;118;2001
AT33;30803;Angern an der March;3176;2001
AT33;30804;Auersthal;1869;2001
AT33;30805;Bad Pirawarth;1541;2001
AT33;30808;Deutsch-Wagram;6808;2001
AT33;30810;Drösing;1192;2001
AT33;30811;Dürnkrut;2207;2001
AT33;30812;Ebenthal;813;2001
AT33;30813;Eckartsau;1179;2001
AT33;30814;Engelhartstetten;1807;2001
AT33;30817;Gänserndorf;7928;2001
AT33;30819;Glinzendorf;255;2001
AT33;30821;Groß-Enzersdorf;8128;2001
AT33;30822;Großhofen;92;2001
AT33;30824;Groß-Schweinbarth;1290;2001
AT33;30825;Haringsee;1133;2001
AT33;30826;Hauskirchen;1265;2001
AT33;30827;Hohenau an der March;2772;2001
AT33;30828;Hohenruppersdorf;936;2001
AT33;30829;Jedenspeigen;1166;2001
AT33;30830;Lassee;2354;2001
AT33;30831;Leopoldsdorf im Marchfelde;2392;2001
AT33;30834;Mannsdorf an der Donau;435;2001
AT33;30835;Marchegg;2850;2001
AT33;30836;Markgrafneusiedl;828;2001
AT33;30838;Matzen-Raggendorf;2583;2001
AT33;30841;Neusiedl an der Zaya;1263;2001
AT33;30842;Obersiebenbrunn;1416;2001
AT33;30844;Orth an der Donau;1966;2001
AT33;30845;Palterndorf-Dobermannsdorf;1264;2001
AT33;30846;Parbasdorf;135;2001
AT33;30848;Prottes;1280;2001
AT33;30849;Raasdorf;664;2001
AT33;30850;Ringelsdorf-Niederabsdorf;1424;2001
AT33;30852;Schönkirchen-Reyersdorf;1854;2001
AT33;30854;Spannberg;983;2001
AT33;30856;Strasshof an der Nordbahn;6993;2001
AT33;30857;Sulz im Weinviertel;1188;2001
AT33;30858;Untersiebenbrunn;1400;2001
AT33;30859;Velm-Götzendorf;783;2001
AT33;30860;Weikendorf;1976;2001
AT33;30863;Zistersdorf;5632;2001
AT33;30865;Weiden an der March;904;2001
AT33;30902;Amaliendorf-Aalfang;1158;2001
AT33;30903;Brand-Nagelberg;1820;2001
AT33;30904;Eggern;777;2001
AT33;30906;Eisgarn;694;2001
AT33;30908;Gmünd;5861;2001
AT33;30909;Großdietmanns;2183;2001
AT33;30910;Bad Großpertholz;1526;2001
AT33;30912;Großschönau;1264;2001
AT33;30913;Moorbad Harbach;703;2001
AT33;30915;Haugschlag;527;2001
AT33;30916;Heidenreichstein;4565;2001
AT33;30917;Hirschbach;569;2001
AT33;30920;Hoheneich;1552;2001
AT33;30921;Kirchberg am Walde;1473;2001
AT33;30925;Litschau;2524;2001
AT33;30929;Reingers;719;2001
AT33;30932;Sankt Martin;1177;2001
AT33;30935;Schrems;5830;2001
AT33;30939;Unserfrau-Altweitra;1016;2001
AT33;30940;Waldenstein;1214;2001
AT33;30942;Weitra;2898;2001
AT33;31001;Alberndorf im Pulkautal;738;2001
AT33;31008;Göllersdorf;2939;2001
AT33;31009;Grabern;1357;2001
AT33;31014;Guntersdorf;1128;2001
AT33;31015;Hadres;1711;2001
AT33;31016;Hardegg;1490;2001
AT33;31018;Haugsdorf;1711;2001
AT33;31019;Heldenberg;1096;2001
AT33;31021;Hohenwarth-Mühlbach a.M.;1306;2001
AT33;31022;Hollabrunn;10685;2001
AT33;31025;Mailberg;583;2001
AT33;31026;Maissau;1855;2001
AT33;31028;Nappersdorf-Kammersdorf;1333;2001
AT33;31033;Pernersdorf;1031;2001
AT33;31035;Pulkau;1568;2001
AT33;31036;Ravelsbach;1803;2001
AT33;31037;Retz;4168;2001
AT33;31038;Retzbach;1038;2001
AT33;31041;Schrattenthal;879;2001
AT33;31042;Seefeld-Kadolz;1037;2001
AT33;31043;Sitzendorf an der Schmida;2208;2001
AT33;31051;Wullersdorf;2420;2001
AT33;31052;Zellerndorf;2656;2001
AT33;31053;Ziersdorf;3330;2001
AT33;31101;Altenburg;814;2001
AT33;31102;Brunn an der Wild;866;2001
AT33;31103;Burgschleinitz-Kühnring;1419;2001
AT33;31104;Drosendorf-Zissersdorf;1309;2001
AT33;31105;Eggenburg;3645;2001
AT33;31106;Gars am Kamp;3534;2001
AT33;31107;Geras;1433;2001
AT33;31109;Horn;6411;2001
AT33;31110;Irnfritz-Messern;1412;2001
AT33;31111;Japons;798;2001
AT33;31113;Langau;763;2001
AT33;31114;Meiseldorf;962;2001
AT33;31117;Pernegg;744;2001
AT33;31119;Röhrenbach;582;2001
AT33;31120;Röschitz;1063;2001
