Wanderung gegenüber Wien nach Zählbezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9230103;2;POL;0;-1;0;1;1;1;0;1;1;0;2010
AT1;AT13;AT130;00000;9230103;2;ROU;-1;1;2;1;-2;1;2;1;2;0;2010
AT1;AT13;AT130;00000;9230103;2;SVK;-2;0;1;1;-2;0;0;1;3;0;2010
AT1;AT13;AT130;00000;9230103;2;HUN;0;-1;1;2;1;2;0;0;1;0;2010
AT1;AT13;AT130;00000;9230103;2;BGR;-4;-5;2;7;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230103;2;CZE;0;0;0;0;0;0;0;0;0;1;2010
AT1;AT13;AT130;00000;9230103;2;REST-EU;2;2;3;1;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9230103;2;SCG;4;1;1;0;3;0;0;3;0;0;2010
AT1;AT13;AT130;00000;9230103;2;TUR;3;0;0;0;3;0;0;3;0;0;2010
AT1;AT13;AT130;00000;9230103;2;BIH;3;0;0;0;3;0;0;3;0;0;2010
AT1;AT13;AT130;00000;9230103;2;MKD;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230103;2;RUS;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230103;2;CHN;4;0;0;0;4;3;0;1;0;0;2010
AT1;AT13;AT130;00000;9230103;2;OTHER;1;-1;0;1;2;1;0;6;5;0;2010
AT1;AT13;AT130;00000;9230103;1;AUT;4;-3;3;6;7;6;22;81;58;5;2010
AT1;AT13;AT130;00000;9230103;1;DEU;3;0;1;1;3;0;0;4;1;0;2010
AT1;AT13;AT130;00000;9230103;1;POL;0;0;0;0;0;1;0;0;1;0;2010
AT1;AT13;AT130;00000;9230103;1;ROU;-1;1;3;2;-2;0;1;0;1;0;2010
AT1;AT13;AT130;00000;9230103;1;HUN;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230103;1;BGR;-7;-6;1;7;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9230103;1;CZE;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230103;1;REST-EU;7;2;2;0;5;2;0;3;0;0;2010
AT1;AT13;AT130;00000;9230103;1;SCG;1;0;0;0;1;0;0;3;2;0;2010
AT1;AT13;AT130;00000;9230103;1;TUR;-1;0;0;0;-1;0;0;4;5;0;2010
AT1;AT13;AT130;00000;9230103;1;BIH;2;0;0;0;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230103;1;RUS;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230103;1;CHN;2;0;0;0;2;2;0;0;0;0;2010
AT1;AT13;AT130;00000;9230103;1;OTHER;-3;9;9;0;-12;0;0;10;22;0;2010
AT1;AT13;AT130;00000;9230104;2;AUT;3;-4;7;11;7;26;62;167;124;11;2010
AT1;AT13;AT130;00000;9230104;2;DEU;0;1;1;0;-1;0;1;4;4;0;2010
AT1;AT13;AT130;00000;9230104;2;POL;-1;-1;2;3;0;0;0;4;4;0;2010
AT1;AT13;AT130;00000;9230104;2;ROU;8;3;4;1;5;0;0;5;0;0;2010
AT1;AT13;AT130;00000;9230104;2;SVK;1;0;0;0;1;2;2;5;4;1;2010
AT1;AT13;AT130;00000;9230104;2;HUN;0;1;1;0;-1;0;1;1;1;2;2010
AT1;AT13;AT130;00000;9230104;2;BGR;-1;-1;0;1;0;0;1;1;0;0;2010
AT1;AT13;AT130;00000;9230104;2;CZE;3;0;0;0;3;0;0;5;2;1;2010
AT1;AT13;AT130;00000;9230104;2;REST-EU;3;3;3;0;0;0;0;3;3;0;2010
AT1;AT13;AT130;00000;9230104;2;SCG;3;3;5;2;0;1;0;3;4;2;2010
AT1;AT13;AT130;00000;9230104;2;TUR;8;2;3;1;6;0;0;11;5;0;2010
AT1;AT13;AT130;00000;9230104;2;BIH;0;0;1;1;0;1;0;3;4;2;2010
AT1;AT13;AT130;00000;9230104;2;HRV;3;0;0;0;3;1;0;2;0;0;2010
AT1;AT13;AT130;00000;9230104;2;MKD;2;0;0;0;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230104;2;RUS;4;-1;1;2;5;0;0;7;2;0;2010
AT1;AT13;AT130;00000;9230104;2;CHN;3;1;1;0;2;0;0;3;1;0;2010
AT1;AT13;AT130;00000;9230104;2;OTHER;3;-4;2;6;7;3;0;17;13;1;2010
AT1;AT13;AT130;00000;9230104;1;AUT;-40;-3;12;15;-37;27;59;145;150;17;2010
AT1;AT13;AT130;00000;9230104;1;DEU;-3;0;0;0;-3;0;1;3;5;1;2010
AT1;AT13;AT130;00000;9230104;1;POL;-1;0;1;1;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9230104;1;ROU;5;2;2;0;3;0;1;5;1;1;2010
AT1;AT13;AT130;00000;9230104;1;SVK;6;-1;1;2;7;0;0;7;0;1;2010
AT1;AT13;AT130;00000;9230104;1;HUN;2;2;2;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9230104;1;REST-EU;-1;1;2;1;-2;0;0;1;3;0;2010
AT1;AT13;AT130;00000;9230104;1;SCG;4;1;5;4;3;1;0;7;5;0;2010
AT1;AT13;AT130;00000;9230104;1;TUR;2;0;1;1;2;0;0;12;10;0;2010
AT1;AT13;AT130;00000;9230104;1;BIH;10;0;1;1;10;1;0;13;4;2;2010
AT1;AT13;AT130;00000;9230104;1;HRV;1;0;0;0;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230104;1;MKD;2;0;1;1;2;0;0;3;1;2;2010
AT1;AT13;AT130;00000;9230104;1;RUS;1;0;0;0;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230104;1;CHN;0;0;0;0;0;0;0;2;2;0;2010
AT1;AT13;AT130;00000;9230104;1;OTHER;-1;-1;3;4;0;1;1;11;11;0;2010
AT1;AT13;AT130;00000;9230105;2;AUT;13;-2;5;7;15;48;82;169;120;41;2010
AT1;AT13;AT130;00000;9230105;2;DEU;2;1;2;1;1;4;1;4;6;1;2010
AT1;AT13;AT130;00000;9230105;2;POL;6;1;1;0;5;0;1;10;4;1;2010
AT1;AT13;AT130;00000;9230105;2;ROU;0;0;2;2;0;0;1;4;3;1;2010
AT1;AT13;AT130;00000;9230105;2;SVK;2;0;1;1;2;1;0;2;1;0;2010
AT1;AT13;AT130;00000;9230105;2;HUN;1;2;2;0;-1;1;2;2;2;1;2010
AT1;AT13;AT130;00000;9230105;2;BGR;0;-2;0;2;2;1;0;2;1;0;2010
AT1;AT13;AT130;00000;9230105;2;CZE;-2;0;0;0;-2;0;1;0;1;0;2010
AT1;AT13;AT130;00000;9230105;2;REST-EU;-2;0;0;0;-2;1;2;1;2;1;2010
AT1;AT13;AT130;00000;9230105;2;SCG;5;-1;1;2;6;0;1;12;5;1;2010
AT1;AT13;AT130;00000;9230105;2;TUR;9;3;3;0;6;1;2;14;7;1;2010
AT1;AT13;AT130;00000;9230105;2;BIH;4;3;3;0;1;0;1;8;6;1;2010
AT1;AT13;AT130;00000;9230105;2;HRV;1;0;1;1;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230105;2;MKD;-1;-1;0;1;0;0;0;2;2;0;2010
AT1;AT13;AT130;00000;9230105;2;RUS;4;0;1;1;4;1;0;3;0;0;2010
AT1;AT13;AT130;00000;9230105;2;CHN;3;1;1;0;2;0;0;4;2;1;2010
AT1;AT13;AT130;00000;9230105;2;OTHER;5;5;11;6;0;3;0;10;13;5;2010
AT1;AT13;AT130;00000;9230105;1;AUT;-21;-5;11;16;-16;48;88;152;128;37;2010
AT1;AT13;AT130;00000;9230105;1;DEU;2;4;4;0;-2;1;2;2;3;0;2010
AT1;AT13;AT130;00000;9230105;1;POL;8;0;2;2;8;0;0;9;1;1;2010
AT1;AT13;AT130;00000;9230105;1;ROU;1;1;1;0;0;0;2;4;2;1;2010
AT1;AT13;AT130;00000;9230105;1;SVK;-1;-1;1;2;0;0;1;2;1;0;2010
AT1;AT13;AT130;00000;9230105;1;HUN;0;0;1;1;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9230105;1;BGR;5;2;2;0;3;0;0;4;1;0;2010
AT1;AT13;AT130;00000;9230105;1;CZE;0;0;1;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230105;1;REST-EU;-3;-2;1;3;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230105;1;SCG;7;-4;2;6;11;1;0;16;6;1;2010
AT1;AT13;AT130;00000;9230105;1;TUR;10;0;2;2;10;2;2;16;6;1;2010
AT1;AT13;AT130;00000;9230105;1;BIH;1;0;1;1;1;1;2;5;3;0;2010
AT1;AT13;AT130;00000;9230105;1;HRV;-1;-1;0;1;0;0;2;2;0;0;2010
AT1;AT13;AT130;00000;9230105;1;MKD;1;0;2;2;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230105;1;RUS;2;1;1;0;1;1;1;3;2;0;2010
AT1;AT13;AT130;00000;9230105;1;CHN;4;0;1;1;4;1;0;3;0;0;2010
AT1;AT13;AT130;00000;9230105;1;OTHER;-2;3;8;5;-5;3;1;15;22;2;2010
AT1;AT13;AT130;00000;9230106;2;AUT;3;0;0;0;3;10;8;22;21;1;2010
AT1;AT13;AT130;00000;9230106;2;DEU;-2;0;0;0;-2;0;0;1;3;0;2010
AT1;AT13;AT130;00000;9230106;2;ROU;-3;-3;1;4;0;1;1;0;0;0;2010
AT1;AT13;AT130;00000;9230106;2;SVK;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230106;2;HUN;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230106;2;BGR;2;1;1;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230106;2;CZE;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230106;2;SCG;0;1;2;1;-1;0;1;1;1;0;2010
AT1;AT13;AT130;00000;9230106;2;TUR;2;0;0;0;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230106;2;BIH;0;-1;0;1;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230106;2;RUS;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230106;2;OTHER;3;2;3;1;1;1;0;1;1;0;2010
AT1;AT13;AT130;00000;9230106;1;AUT;-4;1;2;1;-5;12;11;22;28;1;2010
AT1;AT13;AT130;00000;9230106;1;DEU;0;0;1;1;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9230106;1;POL;2;1;1;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230106;1;ROU;2;2;2;0;0;2;2;0;0;0;2010
AT1;AT13;AT130;00000;9230106;1;SVK;2;0;0;0;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230106;1;REST-EU;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230106;1;SCG;3;4;4;0;-1;0;1;1;1;0;2010
AT1;AT13;AT130;00000;9230106;1;TUR;2;0;0;0;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230106;1;BIH;1;1;1;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9230106;1;HRV;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230106;1;OTHER;1;0;0;0;1;1;0;1;1;0;2010
AT1;AT13;AT130;00000;9230107;2;AUT;42;4;7;3;38;43;79;245;171;22;2010
AT1;AT13;AT130;00000;9230107;2;DEU;5;2;2;0;3;3;1;7;6;0;2010
AT1;AT13;AT130;00000;9230107;2;POL;-1;3;3;0;-4;0;2;8;10;0;2010
AT1;AT13;AT130;00000;9230107;2;ROU;12;4;5;1;8;3;1;9;3;0;2010
AT1;AT13;AT130;00000;9230107;2;SVK;1;0;8;8;1;1;0;2;2;0;2010
AT1;AT13;AT130;00000;9230107;2;HUN;4;1;1;0;3;1;1;4;1;0;2010
AT1;AT13;AT130;00000;9230107;2;BGR;1;3;6;3;-2;0;0;1;3;0;2010
AT1;AT13;AT130;00000;9230107;2;CZE;4;0;1;1;4;1;0;4;1;1;2010
AT1;AT13;AT130;00000;9230107;2;REST-EU;-1;0;2;2;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9230107;2;SCG;7;4;8;4;3;1;1;12;9;3;2010
AT1;AT13;AT130;00000;9230107;2;TUR;1;3;4;1;-2;0;0;9;11;0;2010
AT1;AT13;AT130;00000;9230107;2;BIH;3;0;3;3;3;2;0;10;9;0;2010
AT1;AT13;AT130;00000;9230107;2;HRV;3;1;1;0;2;1;0;2;1;0;2010
AT1;AT13;AT130;00000;9230107;2;MKD;-3;2;2;0;-5;0;1;2;6;1;2010
AT1;AT13;AT130;00000;9230107;2;RUS;1;0;0;0;1;7;3;0;3;0;2010
AT1;AT13;AT130;00000;9230107;2;CHN;6;2;2;0;4;1;0;3;0;0;2010
AT1;AT13;AT130;00000;9230107;2;OTHER;0;-1;6;7;1;3;3;15;14;0;2010
AT1;AT13;AT130;00000;9230107;1;AUT;1;10;17;7;-9;56;75;197;187;16;2010
AT1;AT13;AT130;00000;9230107;1;DEU;4;4;6;2;0;5;3;3;5;0;2010
AT1;AT13;AT130;00000;9230107;1;POL;4;4;6;2;0;0;1;6;5;1;2010
AT1;AT13;AT130;00000;9230107;1;ROU;-4;0;2;2;-4;2;1;3;8;0;2010
AT1;AT13;AT130;00000;9230107;1;SVK;4;2;4;2;2;2;0;2;2;0;2010
AT1;AT13;AT130;00000;9230107;1;HUN;1;0;3;3;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230107;1;BGR;6;3;3;0;3;0;0;4;1;0;2010
AT1;AT13;AT130;00000;9230107;1;CZE;1;-1;0;1;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230107;1;REST-EU;0;0;2;2;0;0;0;3;3;0;2010
AT1;AT13;AT130;00000;9230107;1;SCG;3;3;10;7;0;1;2;14;13;3;2010
AT1;AT13;AT130;00000;9230107;1;TUR;14;9;10;1;5;3;0;14;12;1;2010
AT1;AT13;AT130;00000;9230107;1;BIH;-7;-1;1;2;-6;2;4;8;12;0;2010
AT1;AT13;AT130;00000;9230107;1;HRV;0;-1;0;1;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230107;1;MKD;-2;-1;3;4;-1;0;0;4;5;2;2010
AT1;AT13;AT130;00000;9230107;1;RUS;1;0;0;0;1;4;1;0;2;0;2010
AT1;AT13;AT130;00000;9230107;1;CHN;6;0;0;0;6;1;0;7;2;0;2010
AT1;AT13;AT130;00000;9230107;1;OTHER;-9;-5;2;7;-4;2;6;17;17;0;2010
AT1;AT13;AT130;00000;9230108;2;AUT;16;-1;3;4;17;9;21;88;59;8;2010
AT1;AT13;AT130;00000;9230108;2;DEU;1;1;2;1;0;1;0;2;3;0;2010
AT1;AT13;AT130;00000;9230108;2;POL;5;1;2;1;4;1;0;3;0;0;2010
AT1;AT13;AT130;00000;9230108;2;ROU;0;1;1;0;-1;0;2;1;0;0;2010
AT1;AT13;AT130;00000;9230108;2;SVK;3;1;2;1;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230108;2;HUN;0;-1;1;2;1;2;1;2;2;0;2010
AT1;AT13;AT130;00000;9230108;2;BGR;2;1;1;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230108;2;CZE;1;0;0;0;1;0;1;2;0;0;2010
AT1;AT13;AT130;00000;9230108;2;REST-EU;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230108;2;SCG;4;1;1;0;3;0;0;3;0;0;2010
AT1;AT13;AT130;00000;9230108;2;TUR;0;-1;0;1;1;0;0;3;2;0;2010
AT1;AT13;AT130;00000;9230108;2;BIH;-5;0;0;0;-5;0;0;1;6;0;2010
AT1;AT13;AT130;00000;9230108;2;HRV;3;0;0;0;3;0;0;3;0;0;2010
AT1;AT13;AT130;00000;9230108;2;MKD;0;1;1;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230108;2;RUS;-2;0;1;1;-2;1;1;1;3;0;2010
AT1;AT13;AT130;00000;9230108;2;CHN;0;0;0;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9230108;2;OTHER;6;2;3;1;4;2;2;7;3;0;2010
AT1;AT13;AT130;00000;9230108;1;AUT;22;-4;3;7;26;18;23;83;52;6;2010
AT1;AT13;AT130;00000;9230108;1;DEU;5;2;6;4;3;1;0;4;2;0;2010
AT1;AT13;AT130;00000;9230108;1;POL;5;0;0;0;5;2;0;4;1;0;2010
AT1;AT13;AT130;00000;9230108;1;ROU;0;0;0;0;0;0;1;2;1;0;2010
AT1;AT13;AT130;00000;9230108;1;SVK;3;0;0;0;3;2;0;1;0;0;2010
AT1;AT13;AT130;00000;9230108;1;HUN;1;-2;5;7;3;0;0;3;0;0;2010
AT1;AT13;AT130;00000;9230108;1;BGR;-2;-1;0;1;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230108;1;REST-EU;0;-1;0;1;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230108;1;SCG;-1;-2;1;3;1;0;0;3;2;0;2010
AT1;AT13;AT130;00000;9230108;1;TUR;-1;0;1;1;-1;0;0;5;6;0;2010
AT1;AT13;AT130;00000;9230108;1;BIH;-1;2;2;0;-3;0;0;0;3;0;2010
AT1;AT13;AT130;00000;9230108;1;HRV;0;1;1;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230108;1;MKD;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230108;1;RUS;4;2;2;0;2;1;0;1;0;0;2010
AT1;AT13;AT130;00000;9230108;1;CHN;0;0;0;0;0;0;0;1;1;0;2010
AT1;AT13;AT130;00000;9230108;1;OTHER;9;1;3;2;8;1;0;9;2;0;2010
AT1;AT13;AT130;00000;9230109;2;AUT;-21;-5;3;8;-16;25;57;132;116;22;2010
AT1;AT13;AT130;00000;9230109;2;DEU;7;11;17;6;-4;3;1;7;13;0;2010
AT1;AT13;AT130;00000;9230109;2;POL;4;3;6;3;1;0;0;5;4;0;2010
AT1;AT13;AT130;00000;9230109;2;ROU;-5;-1;0;1;-4;0;2;5;7;0;2010
AT1;AT13;AT130;00000;9230109;2;SVK;-2;1;3;2;-3;0;0;2;5;0;2010
AT1;AT13;AT130;00000;9230109;2;HUN;2;2;3;1;0;1;0;2;3;1;2010
AT1;AT13;AT130;00000;9230109;2;CZE;0;-1;0;1;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230109;2;REST-EU;-3;-1;7;8;-2;0;2;3;3;0;2010
AT1;AT13;AT130;00000;9230109;2;SCG;3;1;3;2;2;0;0;4;2;2;2010
AT1;AT13;AT130;00000;9230109;2;TUR;1;0;0;0;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230109;2;BIH;3;-1;1;2;4;0;0;6;2;0;2010
AT1;AT13;AT130;00000;9230109;2;HRV;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230109;2;MKD;0;0;0;0;0;0;0;2;2;0;2010
AT1;AT13;AT130;00000;9230109;2;RUS;2;1;1;0;1;1;0;1;1;0;2010
AT1;AT13;AT130;00000;9230109;2;CHN;0;-1;0;1;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230109;2;OTHER;2;-1;6;7;3;1;1;8;5;0;2010
AT1;AT13;AT130;00000;9230109;1;AUT;24;0;11;11;24;37;40;144;117;9;2010
AT1;AT13;AT130;00000;9230109;1;DEU;2;8;13;5;-6;1;1;4;10;0;2010
AT1;AT13;AT130;00000;9230109;1;POL;1;3;4;1;-2;0;1;5;6;0;2010
AT1;AT13;AT130;00000;9230109;1;ROU;-4;-2;3;5;-2;0;1;5;6;0;2010
AT1;AT13;AT130;00000;9230109;1;SVK;2;3;4;1;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9230109;1;HUN;-1;0;0;0;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230109;1;BGR;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230109;1;CZE;0;2;2;0;-2;0;1;0;1;0;2010
AT1;AT13;AT130;00000;9230109;1;REST-EU;0;3;11;8;-3;0;2;1;2;0;2010
AT1;AT13;AT130;00000;9230109;1;SCG;2;1;2;1;1;0;0;3;2;1;2010
AT1;AT13;AT130;00000;9230109;1;TUR;2;2;2;0;0;0;0;2;2;0;2010
AT1;AT13;AT130;00000;9230109;1;BIH;5;0;0;0;5;0;0;8;3;0;2010
AT1;AT13;AT130;00000;9230109;1;HRV;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230109;1;MKD;-1;-1;0;1;0;0;0;2;2;0;2010
AT1;AT13;AT130;00000;9230109;1;RUS;0;-1;0;1;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230109;1;CHN;2;0;0;0;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230109;1;OTHER;-9;-10;1;11;1;3;0;9;11;0;2010
AT1;AT13;AT130;00000;9230110;2;AUT;-2;-5;1;6;3;26;35;97;85;12;2010
AT1;AT13;AT130;00000;9230110;2;DEU;0;1;2;1;-1;0;1;1;1;0;2010
AT1;AT13;AT130;00000;9230110;2;POL;0;0;0;0;0;0;0;3;3;0;2010
AT1;AT13;AT130;00000;9230110;2;ROU;1;-1;1;2;2;0;0;2;0;1;2010
AT1;AT13;AT130;00000;9230110;2;SVK;1;1;1;0;0;0;1;2;1;0;2010
AT1;AT13;AT130;00000;9230110;2;HUN;2;1;1;0;1;1;0;1;1;0;2010
AT1;AT13;AT130;00000;9230110;2;BGR;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230110;2;CZE;-1;-1;0;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230110;2;REST-EU;0;2;2;0;-2;0;1;0;1;0;2010
AT1;AT13;AT130;00000;9230110;2;SCG;-3;-4;2;6;1;0;0;9;8;3;2010
AT1;AT13;AT130;00000;9230110;2;TUR;2;0;1;1;2;0;1;5;2;0;2010
AT1;AT13;AT130;00000;9230110;2;BIH;5;0;0;0;5;1;0;5;1;0;2010
AT1;AT13;AT130;00000;9230110;2;HRV;-3;0;0;0;-3;0;0;0;3;0;2010
AT1;AT13;AT130;00000;9230110;2;MKD;1;0;0;0;1;1;0;0;0;0;2010
AT1;AT13;AT130;00000;9230110;2;RUS;0;1;1;0;-1;0;0;1;2;0;2010
AT1;AT13;AT130;00000;9230110;2;CHN;-1;-1;0;1;0;0;0;1;1;1;2010
AT1;AT13;AT130;00000;9230110;2;OTHER;-4;2;3;1;-6;0;3;5;8;0;2010
AT1;AT13;AT130;00000;9230110;1;AUT;-12;-5;6;11;-7;23;32;99;97;4;2010
AT1;AT13;AT130;00000;9230110;1;DEU;5;4;4;0;1;0;0;3;2;0;2010
AT1;AT13;AT130;00000;9230110;1;POL;1;-1;0;1;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230110;1;ROU;6;4;4;0;2;0;1;3;0;1;2010
AT1;AT13;AT130;00000;9230110;1;SVK;1;1;1;0;0;0;2;3;1;0;2010
AT1;AT13;AT130;00000;9230110;1;HUN;4;6;6;0;-2;0;1;1;2;0;2010
AT1;AT13;AT130;00000;9230110;1;BGR;1;0;0;0;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230110;1;REST-EU;-2;0;0;0;-2;0;0;0;2;0;2010
AT1;AT13;AT130;00000;9230110;1;SCG;4;-1;2;3;5;0;0;11;6;1;2010
AT1;AT13;AT130;00000;9230110;1;TUR;-1;0;1;1;-1;1;2;2;2;0;2010
AT1;AT13;AT130;00000;9230110;1;BIH;4;-1;0;1;5;1;0;5;1;0;2010
AT1;AT13;AT130;00000;9230110;1;HRV;0;0;1;1;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230110;1;MKD;1;1;1;0;0;0;0;0;0;0;2010
AT1;AT13;AT130;00000;9230110;1;RUS;2;1;1;0;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230110;1;CHN;-3;-4;0;4;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230110;1;OTHER;1;1;2;1;0;0;3;7;4;3;2010
AT1;AT13;AT130;00000;9230111;2;AUT;242;-5;3;8;247;82;76;351;110;41;2010
AT1;AT13;AT130;00000;9230111;2;DEU;19;5;5;0;14;4;1;13;2;2;2010
AT1;AT13;AT130;00000;9230111;2;POL;11;4;4;0;7;2;0;8;3;0;2010
AT1;AT13;AT130;00000;9230111;2;ROU;2;0;1;1;2;2;1;4;3;0;2010
AT1;AT13;AT130;00000;9230111;2;SVK;6;1;3;2;5;1;1;6;1;0;2010
AT1;AT13;AT130;00000;9230111;2;HUN;3;0;3;3;3;0;1;4;0;0;2010
AT1;AT13;AT130;00000;9230111;2;BGR;-3;0;0;0;-3;0;0;0;3;0;2010
AT1;AT13;AT130;00000;9230111;2;CZE;-2;0;0;0;-2;0;0;1;3;0;2010
AT1;AT13;AT130;00000;9230111;2;REST-EU;10;4;5;1;6;1;1;7;1;1;2010
AT1;AT13;AT130;00000;9230111;2;SCG;0;3;4;1;-3;0;0;8;11;1;2010
AT1;AT13;AT130;00000;9230111;2;TUR;0;2;3;1;-2;2;1;3;6;0;2010
AT1;AT13;AT130;00000;9230111;2;BIH;3;0;1;1;3;1;0;3;1;0;2010
AT1;AT13;AT130;00000;9230111;2;HRV;-1;1;1;0;-2;0;0;0;2;2;2010
AT1;AT13;AT130;00000;9230111;2;MKD;0;-1;0;1;1;0;0;2;1;0;2010
AT1;AT13;AT130;00000;9230111;2;RUS;5;1;1;0;4;2;0;2;0;2;2010
AT1;AT13;AT130;00000;9230111;2;CHN;-2;-1;2;3;-1;0;0;0;1;0;2010
AT1;AT13;AT130;00000;9230111;2;OTHER;21;7;8;1;14;8;1;19;12;1;2010
AT1;AT13;AT130;00000;9230111;1;AUT;231;-8;11;19;239;89;68;324;106;31;2010
AT1;AT13;AT130;00000;9230111;1;DEU;15;8;9;1;7;0;3;12;2;1;2010
AT1;AT13;AT130;00000;9230111;1;POL;9;3;3;0;6;2;1;7;2;1;2010
AT1;AT13;AT130;00000;9230111;1;ROU;4;0;1;1;4;0;0;4;0;0;2010
AT1;AT13;AT130;00000;9230111;1;SVK;1;0;1;1;1;3;1;0;1;0;2010
AT1;AT13;AT130;00000;9230111;1;HUN;0;0;1;1;0;2;1;0;1;0;2010
AT1;AT13;AT130;00000;9230111;1;CZE;2;1;1;0;1;0;0;1;0;1;2010
AT1;AT13;AT130;00000;9230111;1;REST-EU;2;0;1;1;2;0;1;4;1;2;2010
AT1;AT13;AT130;00000;9230111;1;SCG;-2;0;2;2;-2;0;0;11;13;2;2010
AT1;AT13;AT130;00000;9230111;1;TUR;-2;-3;5;8;1;1;0;11;11;0;2010
AT1;AT13;AT130;00000;9230111;1;BIH;2;0;1;1;2;0;1;6;3;0;2010
AT1;AT13;AT130;00000;9230111;1;HRV;-1;-2;0;2;1;0;0;1;0;0;2010
AT1;AT13;AT130;00000;9230111;1;MKD;2;0;0;0;2;0;0;2;0;0;2010
AT1;AT13;AT130;00000;9230111;1;RUS;-2;0;0;0;-2;0;0;1;3;1;2010
