Wanderung gegenüber Wien nach Bezirken, Geburtsstaat und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by district, country of birth and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;COUNTRY_OF_BIRTH;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_DC;EMI_DC;MIG_DC_INT;REF_DATE
AT1;AT13;AT130;91901;00000000;2;CZE;23;11;27;16;12;5;0;20;13;10;2012
AT1;AT13;AT130;91901;00000000;2;REST-EU;5;2;116;114;3;5;10;50;42;31;2012
AT1;AT13;AT130;91901;00000000;2;SCG;6;10;38;28;-4;3;4;70;73;18;2012
AT1;AT13;AT130;91901;00000000;2;TUR;7;7;18;11;0;6;2;46;50;12;2012
AT1;AT13;AT130;91901;00000000;2;BIH;-9;1;11;10;-10;7;3;16;30;10;2012
AT1;AT13;AT130;91901;00000000;2;HRV;4;0;5;5;4;2;2;9;5;10;2012
AT1;AT13;AT130;91901;00000000;2;MKD;5;3;4;1;2;1;1;8;6;0;2012
AT1;AT13;AT130;91901;00000000;2;RUS;30;27;54;27;3;4;11;45;35;25;2012
AT1;AT13;AT130;91901;00000000;2;CHN;-5;3;14;11;-8;1;3;13;19;3;2012
AT1;AT13;AT130;91901;00000000;2;OTHER;163;130;326;196;33;53;25;231;226;93;2012
AT1;AT13;AT130;91901;00000000;1;AUT;29;-51;98;149;80;377;415;1126;1008;597;2012
AT1;AT13;AT130;91901;00000000;1;DEU;49;45;113;68;4;17;22;81;72;29;2012
AT1;AT13;AT130;91901;00000000;1;POL;40;46;68;22;-6;3;7;38;40;9;2012
AT1;AT13;AT130;91901;00000000;1;ROU;33;19;41;22;14;3;0;25;14;6;2012
AT1;AT13;AT130;91901;00000000;1;SVK;11;14;21;7;-3;2;2;7;10;2;2012
AT1;AT13;AT130;91901;00000000;1;HUN;35;35;68;33;0;10;4;24;30;11;2012
AT1;AT13;AT130;91901;00000000;1;BGR;10;6;24;18;4;0;0;19;15;3;2012
AT1;AT13;AT130;91901;00000000;1;CZE;1;0;9;9;1;0;2;7;4;2;2012
AT1;AT13;AT130;91901;00000000;1;REST-EU;-24;2;131;129;-26;7;9;41;65;23;2012
AT1;AT13;AT130;91901;00000000;1;SCG;-9;10;52;42;-19;8;6;73;94;17;2012
AT1;AT13;AT130;91901;00000000;1;TUR;-3;-7;25;32;4;5;6;98;93;23;2012
AT1;AT13;AT130;91901;00000000;1;BIH;-8;2;14;12;-10;10;1;20;39;7;2012
AT1;AT13;AT130;91901;00000000;1;HRV;1;1;8;7;0;3;4;8;7;3;2012
AT1;AT13;AT130;91901;00000000;1;MKD;0;-3;4;7;3;0;1;15;11;2;2012
AT1;AT13;AT130;91901;00000000;1;RUS;25;16;34;18;9;8;5;24;18;15;2012
AT1;AT13;AT130;91901;00000000;1;CHN;-5;-4;6;10;-1;1;2;9;9;6;2012
AT1;AT13;AT130;91901;00000000;1;OTHER;103;115;333;218;-12;57;42;287;314;90;2012
AT1;AT13;AT130;92001;00000000;2;AUT;-381;-34;76;110;-347;538;550;1084;1419;492;2012
AT1;AT13;AT130;92001;00000000;2;DEU;72;69;110;41;3;18;8;55;62;13;2012
AT1;AT13;AT130;92001;00000000;2;POL;26;53;109;56;-27;6;13;76;96;19;2012
AT1;AT13;AT130;92001;00000000;2;ROU;30;57;160;103;-27;18;18;84;111;22;2012
AT1;AT13;AT130;92001;00000000;2;SVK;54;52;94;42;2;7;9;58;54;24;2012
AT1;AT13;AT130;92001;00000000;2;HUN;73;63;108;45;10;13;5;40;38;10;2012
AT1;AT13;AT130;92001;00000000;2;BGR;52;50;79;29;2;2;3;46;43;17;2012
AT1;AT13;AT130;92001;00000000;2;CZE;13;18;36;18;-5;4;4;13;18;6;2012
AT1;AT13;AT130;92001;00000000;2;REST-EU;64;78;124;46;-14;6;5;30;45;14;2012
AT1;AT13;AT130;92001;00000000;2;SCG;45;72;168;96;-27;24;22;194;223;109;2012
AT1;AT13;AT130;92001;00000000;2;TUR;-19;29;70;41;-48;15;20;126;169;112;2012
AT1;AT13;AT130;92001;00000000;2;BIH;-6;23;46;23;-29;20;16;70;103;35;2012
AT1;AT13;AT130;92001;00000000;2;HRV;4;3;17;14;1;5;3;18;19;13;2012
AT1;AT13;AT130;92001;00000000;2;MKD;4;11;18;7;-7;0;1;15;21;6;2012
AT1;AT13;AT130;92001;00000000;2;RUS;8;37;51;14;-29;11;8;65;97;18;2012
AT1;AT13;AT130;92001;00000000;2;CHN;50;37;58;21;13;8;7;54;42;8;2012
AT1;AT13;AT130;92001;00000000;2;OTHER;137;145;330;185;-8;73;44;317;354;114;2012
AT1;AT13;AT130;92001;00000000;1;AUT;-385;-43;144;187;-342;528;505;1131;1496;573;2012
AT1;AT13;AT130;92001;00000000;1;DEU;64;67;110;43;-3;16;20;80;79;19;2012
AT1;AT13;AT130;92001;00000000;1;POL;67;82;168;86;-15;7;5;86;103;21;2012
AT1;AT13;AT130;92001;00000000;1;ROU;20;39;163;124;-19;10;21;84;92;25;2012
AT1;AT13;AT130;92001;00000000;1;SVK;37;44;78;34;-7;2;3;19;25;2;2012
AT1;AT13;AT130;92001;00000000;1;HUN;20;27;98;71;-7;5;4;31;39;11;2012
AT1;AT13;AT130;92001;00000000;1;BGR;45;38;79;41;7;2;1;36;30;9;2012
AT1;AT13;AT130;92001;00000000;1;CZE;0;7;17;10;-7;0;2;3;8;3;2012
AT1;AT13;AT130;92001;00000000;1;REST-EU;92;95;158;63;-3;11;13;52;53;20;2012
AT1;AT13;AT130;92001;00000000;1;SCG;-16;57;221;164;-73;16;21;233;301;106;2012
AT1;AT13;AT130;92001;00000000;1;TUR;-13;15;96;81;-28;32;28;224;256;168;2012
AT1;AT13;AT130;92001;00000000;1;BIH;-5;24;51;27;-29;9;16;93;115;33;2012
AT1;AT13;AT130;92001;00000000;1;HRV;8;7;16;9;1;2;4;24;21;8;2012
AT1;AT13;AT130;92001;00000000;1;MKD;-4;10;26;16;-14;1;2;23;36;9;2012
AT1;AT13;AT130;92001;00000000;1;RUS;-13;1;21;20;-14;9;2;49;70;18;2012
AT1;AT13;AT130;92001;00000000;1;CHN;32;23;42;19;9;10;8;35;28;7;2012
AT1;AT13;AT130;92001;00000000;1;OTHER;187;99;449;350;88;190;72;687;717;210;2012
AT1;AT13;AT130;92101;00000000;2;AUT;231;-79;82;161;310;714;985;2129;1548;1775;2012
AT1;AT13;AT130;92101;00000000;2;DEU;32;31;72;41;1;21;25;60;55;23;2012
AT1;AT13;AT130;92101;00000000;2;POL;107;55;111;56;52;12;15;140;85;50;2012
AT1;AT13;AT130;92101;00000000;2;ROU;46;11;80;69;35;7;16;98;54;33;2012
AT1;AT13;AT130;92101;00000000;2;SVK;31;17;50;33;14;9;8;60;47;26;2012
AT1;AT13;AT130;92101;00000000;2;HUN;38;52;80;28;-14;6;17;49;52;17;2012
AT1;AT13;AT130;92101;00000000;2;BGR;21;17;30;13;4;1;4;27;20;3;2012
AT1;AT13;AT130;92101;00000000;2;CZE;-18;-2;16;18;-16;8;12;21;33;21;2012
AT1;AT13;AT130;92101;00000000;2;REST-EU;46;43;65;22;3;4;8;38;31;12;2012
AT1;AT13;AT130;92101;00000000;2;SCG;94;38;84;46;56;15;31;182;110;82;2012
AT1;AT13;AT130;92101;00000000;2;TUR;109;12;36;24;97;7;19;191;82;62;2012
AT1;AT13;AT130;92101;00000000;2;BIH;38;4;22;18;34;16;8;70;44;38;2012
AT1;AT13;AT130;92101;00000000;2;HRV;21;3;11;8;18;3;5;29;9;5;2012
AT1;AT13;AT130;92101;00000000;2;MKD;8;7;12;5;1;0;2;17;14;20;2012
AT1;AT13;AT130;92101;00000000;2;RUS;91;33;43;10;58;24;8;103;61;41;2012
AT1;AT13;AT130;92101;00000000;2;CHN;39;18;29;11;21;7;4;51;33;22;2012
AT1;AT13;AT130;92101;00000000;2;OTHER;207;95;230;135;112;76;40;383;307;144;2012
AT1;AT13;AT130;92101;00000000;1;AUT;177;-75;243;318;252;709;917;2275;1815;1802;2012
AT1;AT13;AT130;92101;00000000;1;DEU;52;36;81;45;16;19;31;78;50;35;2012
AT1;AT13;AT130;92101;00000000;1;POL;129;80;171;91;49;15;12;135;89;55;2012
AT1;AT13;AT130;92101;00000000;1;ROU;2;-6;97;103;8;10;17;71;56;34;2012
AT1;AT13;AT130;92101;00000000;1;SVK;23;16;46;30;7;3;3;21;14;11;2012
AT1;AT13;AT130;92101;00000000;1;HUN;32;41;85;44;-9;4;9;32;36;12;2012
AT1;AT13;AT130;92101;00000000;1;BGR;19;13;23;10;6;2;1;25;20;3;2012
AT1;AT13;AT130;92101;00000000;1;CZE;1;0;11;11;1;3;9;17;10;2;2012
AT1;AT13;AT130;92101;00000000;1;REST-EU;57;43;86;43;14;7;8;46;31;14;2012
AT1;AT13;AT130;92101;00000000;1;SCG;83;28;93;65;55;15;22;193;131;77;2012
AT1;AT13;AT130;92101;00000000;1;TUR;96;6;65;59;90;10;34;257;143;74;2012
AT1;AT13;AT130;92101;00000000;1;BIH;34;8;34;26;26;15;10;79;58;34;2012
AT1;AT13;AT130;92101;00000000;1;HRV;7;3;8;5;4;0;3;27;20;5;2012
AT1;AT13;AT130;92101;00000000;1;MKD;18;10;19;9;8;3;3;30;22;19;2012
AT1;AT13;AT130;92101;00000000;1;RUS;60;8;20;12;52;29;7;99;69;25;2012
AT1;AT13;AT130;92101;00000000;1;CHN;7;3;16;13;4;6;7;41;36;10;2012
AT1;AT13;AT130;92101;00000000;1;OTHER;211;80;277;197;131;92;55;546;452;188;2012
AT1;AT13;AT130;92201;00000000;2;AUT;615;-57;91;148;672;757;842;2231;1474;1762;2012
AT1;AT13;AT130;92201;00000000;2;DEU;83;38;83;45;45;16;20;93;44;31;2012
AT1;AT13;AT130;92201;00000000;2;POL;78;36;78;42;42;15;10;102;65;51;2012
AT1;AT13;AT130;92201;00000000;2;ROU;88;49;91;42;39;12;11;87;49;29;2012
AT1;AT13;AT130;92201;00000000;2;SVK;45;19;50;31;26;16;8;54;36;20;2012
AT1;AT13;AT130;92201;00000000;2;HUN;59;27;52;25;32;9;6;53;24;9;2012
AT1;AT13;AT130;92201;00000000;2;BGR;31;19;27;8;12;5;2;24;15;9;2012
AT1;AT13;AT130;92201;00000000;2;CZE;17;7;13;6;10;9;7;32;24;12;2012
AT1;AT13;AT130;92201;00000000;2;REST-EU;52;35;82;47;17;7;9;50;31;20;2012
AT1;AT13;AT130;92201;00000000;2;SCG;81;22;66;44;59;16;9;147;95;45;2012
AT1;AT13;AT130;92201;00000000;2;TUR;63;8;36;28;55;7;12;123;63;30;2012
AT1;AT13;AT130;92201;00000000;2;BIH;46;4;9;5;42;13;7;79;43;11;2012
AT1;AT13;AT130;92201;00000000;2;HRV;-6;-2;6;8;-4;2;3;10;13;5;2012
AT1;AT13;AT130;92201;00000000;2;MKD;3;-2;7;9;5;2;2;13;8;9;2012
AT1;AT13;AT130;92201;00000000;2;RUS;71;29;45;16;42;10;8;65;25;14;2012
AT1;AT13;AT130;92201;00000000;2;CHN;71;26;35;9;45;11;7;64;23;24;2012
AT1;AT13;AT130;92201;00000000;2;OTHER;300;121;307;186;179;74;57;416;254;160;2012
AT1;AT13;AT130;92201;00000000;1;AUT;465;-84;169;253;549;719;846;2263;1587;1779;2012
AT1;AT13;AT130;92201;00000000;1;DEU;50;39;93;54;11;15;18;75;61;32;2012
AT1;AT13;AT130;92201;00000000;1;POL;49;24;82;58;25;7;10;87;59;36;2012
AT1;AT13;AT130;92201;00000000;1;ROU;25;15;75;60;10;8;15;65;48;30;2012
AT1;AT13;AT130;92201;00000000;1;SVK;20;15;35;20;5;4;3;17;13;12;2012
AT1;AT13;AT130;92201;00000000;1;HUN;46;24;57;33;22;6;1;34;17;13;2012
AT1;AT13;AT130;92201;00000000;1;BGR;17;15;25;10;2;3;4;20;17;6;2012
AT1;AT13;AT130;92201;00000000;1;CZE;2;7;14;7;-5;3;9;18;17;7;2012
AT1;AT13;AT130;92201;00000000;1;REST-EU;50;42;109;67;8;5;13;48;32;22;2012
AT1;AT13;AT130;92201;00000000;1;SCG;59;16;65;49;43;8;14;155;106;44;2012
AT1;AT13;AT130;92201;00000000;1;TUR;50;21;66;45;29;6;18;153;112;46;2012
AT1;AT13;AT130;92201;00000000;1;BIH;22;9;19;10;13;9;11;66;51;19;2012
AT1;AT13;AT130;92201;00000000;1;HRV;4;-4;2;6;8;3;2;15;8;4;2012
AT1;AT13;AT130;92201;00000000;1;MKD;15;3;11;8;12;4;5;26;13;14;2012
AT1;AT13;AT130;92201;00000000;1;RUS;25;3;28;25;22;6;8;52;28;8;2012
AT1;AT13;AT130;92201;00000000;1;CHN;35;-2;26;28;37;16;11;60;28;18;2012
AT1;AT13;AT130;92201;00000000;1;OTHER;328;110;308;198;218;97;52;494;321;146;2012
AT1;AT13;AT130;92301;00000000;2;AUT;118;-38;40;78;156;428;716;1413;969;960;2012
AT1;AT13;AT130;92301;00000000;2;DEU;12;30;54;24;-18;10;26;42;44;27;2012
AT1;AT13;AT130;92301;00000000;2;POL;27;27;51;24;0;6;18;49;37;18;2012
AT1;AT13;AT130;92301;00000000;2;ROU;37;37;59;22;0;9;13;42;38;16;2012
AT1;AT13;AT130;92301;00000000;2;SVK;8;8;28;20;0;4;8;34;30;21;2012
AT1;AT13;AT130;92301;00000000;2;HUN;39;30;44;14;9;7;9;31;20;3;2012
AT1;AT13;AT130;92301;00000000;2;BGR;3;13;22;9;-10;0;5;10;15;3;2012
AT1;AT13;AT130;92301;00000000;2;CZE;17;7;14;7;10;2;5;20;7;7;2012
AT1;AT13;AT130;92301;00000000;2;REST-EU;28;28;46;18;0;11;10;21;22;7;2012
AT1;AT13;AT130;92301;00000000;2;SCG;21;14;40;26;7;9;17;81;66;30;2012
AT1;AT13;AT130;92301;00000000;2;TUR;41;20;34;14;21;5;10;64;38;17;2012
AT1;AT13;AT130;92301;00000000;2;BIH;32;11;14;3;21;9;6;54;36;25;2012
AT1;AT13;AT130;92301;00000000;2;HRV;2;5;7;2;-3;0;3;6;6;7;2012
AT1;AT13;AT130;92301;00000000;2;MKD;10;2;2;0;8;2;0;10;4;5;2012
AT1;AT13;AT130;92301;00000000;2;RUS;24;9;19;10;15;4;8;34;15;8;2012
AT1;AT13;AT130;92301;00000000;2;CHN;4;1;8;7;3;2;3;16;12;8;2012
AT1;AT13;AT130;92301;00000000;2;OTHER;77;50;104;54;27;26;28;143;114;43;2012
AT1;AT13;AT130;92301;00000000;1;AUT;29;-38;87;125;67;459;759;1386;1019;883;2012
AT1;AT13;AT130;92301;00000000;1;DEU;13;33;66;33;-20;9;29;47;47;13;2012
AT1;AT13;AT130;92301;00000000;1;POL;38;28;50;22;10;1;10;56;37;13;2012
AT1;AT13;AT130;92301;00000000;1;ROU;6;14;50;36;-8;5;13;32;32;20;2012
AT1;AT13;AT130;92301;00000000;1;SVK;18;10;32;22;8;8;6;15;9;10;2012
AT1;AT13;AT130;92301;00000000;1;HUN;26;20;48;28;6;9;10;20;13;5;2012
AT1;AT13;AT130;92301;00000000;1;BGR;16;10;16;6;6;4;3;12;7;3;2012
AT1;AT13;AT130;92301;00000000;1;CZE;7;4;11;7;3;8;6;6;5;1;2012
AT1;AT13;AT130;92301;00000000;1;REST-EU;21;15;53;38;6;6;7;28;21;9;2012
AT1;AT13;AT130;92301;00000000;1;SCG;34;9;40;31;25;2;8;100;69;29;2012
AT1;AT13;AT130;92301;00000000;1;TUR;5;20;73;53;-15;9;11;90;103;25;2012
AT1;AT13;AT130;92301;00000000;1;BIH;38;8;20;12;30;7;9;55;23;21;2012
AT1;AT13;AT130;92301;00000000;1;HRV;11;5;7;2;6;3;3;15;9;11;2012
AT1;AT13;AT130;92301;00000000;1;MKD;7;4;9;5;3;2;3;12;8;4;2012
AT1;AT13;AT130;92301;00000000;1;RUS;8;9;17;8;-1;3;6;25;23;4;2012
AT1;AT13;AT130;92301;00000000;1;CHN;1;-3;6;9;4;3;4;19;14;4;2012
AT1;AT13;AT130;92301;00000000;1;OTHER;95;36;93;57;59;29;29;211;152;56;2012
AT1;AT13;AT130;90101;00000000;2;AUT;-31;-1;46;47;-30;106;87;242;291;38;2013
AT1;AT13;AT130;90101;00000000;2;DEU;3;12;33;21;-9;6;3;21;33;4;2013
AT1;AT13;AT130;90101;00000000;2;POL;5;5;11;6;0;0;3;12;9;1;2013
AT1;AT13;AT130;90101;00000000;2;ROU;-1;7;17;10;-8;4;3;7;16;4;2013
AT1;AT13;AT130;90101;00000000;2;SVK;-3;-2;8;10;-1;0;0;5;6;1;2013
AT1;AT13;AT130;90101;00000000;2;HUN;6;9;15;6;-3;0;2;8;9;2;2013
AT1;AT13;AT130;90101;00000000;2;BGR;9;10;16;6;-1;0;0;5;6;0;2013
AT1;AT13;AT130;90101;00000000;2;CZE;-7;-4;1;5;-3;1;1;2;5;0;2013
AT1;AT13;AT130;90101;00000000;2;REST-EU;-7;1;49;48;-8;4;3;18;27;1;2013
AT1;AT13;AT130;90101;00000000;2;SCG;-4;-1;7;8;-3;0;1;15;17;1;2013
AT1;AT13;AT130;90101;00000000;2;TUR;1;-1;4;5;2;1;1;4;2;0;2013
AT1;AT13;AT130;90101;00000000;2;BIH;-5;2;6;4;-7;0;1;4;10;0;2013
AT1;AT13;AT130;90101;00000000;2;HRV;-2;1;4;3;-3;1;0;1;5;0;2013
AT1;AT13;AT130;90101;00000000;2;MKD;-1;2;2;0;-3;0;0;0;3;1;2013
AT1;AT13;AT130;90101;00000000;2;RUS;-14;4;22;18;-18;9;5;20;42;7;2013
AT1;AT13;AT130;90101;00000000;2;CHN;4;4;4;0;0;0;1;4;3;2;2013
AT1;AT13;AT130;90101;00000000;2;OTHER;8;19;82;63;-11;17;9;64;83;19;2013
AT1;AT13;AT130;90101;00000000;1;AUT;-59;-21;54;75;-38;109;90;231;288;57;2013
AT1;AT13;AT130;90101;00000000;1;DEU;18;25;46;21;-7;4;5;23;29;5;2013
AT1;AT13;AT130;90101;00000000;1;POL;3;2;6;4;1;1;0;4;4;0;2013
AT1;AT13;AT130;90101;00000000;1;ROU;0;4;8;4;-4;0;0;4;8;0;2013
AT1;AT13;AT130;90101;00000000;1;SVK;3;5;8;3;-2;0;1;2;3;1;2013
AT1;AT13;AT130;90101;00000000;1;HUN;-1;4;9;5;-5;0;0;5;10;1;2013
AT1;AT13;AT130;90101;00000000;1;BGR;1;3;9;6;-2;0;0;2;4;0;2013
AT1;AT13;AT130;90101;00000000;1;CZE;2;6;6;0;-4;1;0;0;5;0;2013
AT1;AT13;AT130;90101;00000000;1;REST-EU;-21;0;49;49;-21;3;1;17;40;5;2013
AT1;AT13;AT130;90101;00000000;1;SCG;2;6;12;6;-4;0;0;13;17;1;2013
AT1;AT13;AT130;90101;00000000;1;TUR;5;2;9;7;3;3;1;9;8;2;2013
AT1;AT13;AT130;90101;00000000;1;BIH;-5;-1;1;2;-4;0;1;6;9;0;2013
AT1;AT13;AT130;90101;00000000;1;HRV;-4;-1;3;4;-3;0;2;3;4;2;2013
AT1;AT13;AT130;90101;00000000;1;MKD;-2;1;2;1;-3;0;0;0;3;0;2013
AT1;AT13;AT130;90101;00000000;1;RUS;2;8;18;10;-6;5;3;14;22;5;2013
AT1;AT13;AT130;90101;00000000;1;CHN;3;2;3;1;1;1;0;2;2;1;2013
AT1;AT13;AT130;90101;00000000;1;OTHER;1;29;85;56;-28;11;8;53;84;10;2013
AT1;AT13;AT130;90201;00000000;2;AUT;328;-70;110;180;398;747;554;1819;1614;734;2013
AT1;AT13;AT130;90201;00000000;2;DEU;135;100;211;111;35;25;29;179;140;63;2013
AT1;AT13;AT130;90201;00000000;2;POL;96;64;110;46;32;11;5;124;98;48;2013
AT1;AT13;AT130;90201;00000000;2;ROU;67;79;179;100;-12;17;15;103;117;43;2013
AT1;AT13;AT130;90201;00000000;2;SVK;28;37;78;41;-9;8;14;54;57;20;2013
AT1;AT13;AT130;90201;00000000;2;HUN;62;65;107;42;-3;6;5;62;66;15;2013
AT1;AT13;AT130;90201;00000000;2;BGR;28;40;81;41;-12;2;2;43;55;13;2013
AT1;AT13;AT130;90201;00000000;2;CZE;22;23;38;15;-1;7;6;31;33;16;2013
AT1;AT13;AT130;90201;00000000;2;REST-EU;86;86;244;158;0;12;13;110;109;42;2013
AT1;AT13;AT130;90201;00000000;2;SCG;48;92;155;63;-44;11;16;204;243;78;2013
AT1;AT13;AT130;90201;00000000;2;TUR;-4;9;50;41;-13;6;6;135;148;72;2013
AT1;AT13;AT130;90201;00000000;2;BIH;34;46;59;13;-12;18;12;69;87;27;2013
AT1;AT13;AT130;90201;00000000;2;HRV;23;15;26;11;8;9;3;27;25;10;2013
AT1;AT13;AT130;90201;00000000;2;MKD;8;9;16;7;-1;3;2;23;25;9;2013
AT1;AT13;AT130;90201;00000000;2;RUS;82;47;85;38;35;36;11;126;116;30;2013
AT1;AT13;AT130;90201;00000000;2;CHN;18;22;45;23;-4;9;2;35;46;9;2013
AT1;AT13;AT130;90201;00000000;2;OTHER;167;184;484;300;-17;97;43;503;574;173;2013
AT1;AT13;AT130;90201;00000000;1;AUT;335;-29;246;275;364;786;537;1982;1867;800;2013
AT1;AT13;AT130;90201;00000000;1;DEU;84;69;204;135;15;23;26;158;140;39;2013
AT1;AT13;AT130;90201;00000000;1;POL;108;103;212;109;5;9;4;126;126;38;2013
AT1;AT13;AT130;90201;00000000;1;ROU;50;70;166;96;-20;13;10;65;88;30;2013
AT1;AT13;AT130;90201;00000000;1;SVK;44;35;66;31;9;5;4;33;25;10;2013
AT1;AT13;AT130;90201;00000000;1;HUN;34;61;125;64;-27;7;9;48;73;7;2013
AT1;AT13;AT130;90201;00000000;1;BGR;37;27;65;38;10;2;1;41;32;10;2013
AT1;AT13;AT130;90201;00000000;1;CZE;4;5;25;20;-1;3;2;9;11;2;2013
AT1;AT13;AT130;90201;00000000;1;REST-EU;106;105;252;147;1;11;19;131;122;45;2013
AT1;AT13;AT130;90201;00000000;1;SCG;10;48;178;130;-38;16;13;250;291;85;2013
AT1;AT13;AT130;90201;00000000;1;TUR;9;13;71;58;-4;12;17;242;241;99;2013
AT1;AT13;AT130;90201;00000000;1;BIH;30;22;56;34;8;12;14;100;90;31;2013
AT1;AT13;AT130;90201;00000000;1;HRV;14;13;28;15;1;6;3;28;30;8;2013
AT1;AT13;AT130;90201;00000000;1;MKD;14;15;22;7;-1;3;2;30;32;10;2013
AT1;AT13;AT130;90201;00000000;1;RUS;31;19;45;26;12;23;9;115;117;30;2013
AT1;AT13;AT130;90201;00000000;1;CHN;26;8;24;16;18;16;4;35;29;9;2013
AT1;AT13;AT130;90201;00000000;1;OTHER;313;230;604;374;83;195;69;786;829;232;2013
AT1;AT13;AT130;90301;00000000;2;AUT;-169;-59;93;152;-110;664;580;1278;1472;582;2013
AT1;AT13;AT130;90301;00000000;2;DEU;56;93;190;97;-37;18;37;133;151;43;2013
AT1;AT13;AT130;90301;00000000;2;POL;34;64;100;36;-30;6;12;97;121;31;2013
AT1;AT13;AT130;90301;00000000;2;ROU;-16;21;94;73;-37;15;12;68;108;19;2013
AT1;AT13;AT130;90301;00000000;2;SVK;21;42;75;33;-21;5;18;47;55;15;2013
AT1;AT13;AT130;90301;00000000;2;HUN;47;63;109;46;-16;5;11;49;59;19;2013
AT1;AT13;AT130;90301;00000000;2;BGR;58;33;60;27;25;2;3;57;31;14;2013
AT1;AT13;AT130;90301;00000000;2;CZE;-3;11;25;14;-14;1;12;18;21;2;2013
AT1;AT13;AT130;90301;00000000;2;REST-EU;47;59;167;108;-12;18;13;89;106;34;2013
AT1;AT13;AT130;90301;00000000;2;SCG;18;32;92;60;-14;14;13;140;155;36;2013
AT1;AT13;AT130;90301;00000000;2;TUR;-32;6;28;22;-38;8;8;66;104;27;2013
AT1;AT13;AT130;90301;00000000;2;BIH;25;24;37;13;1;13;10;65;67;16;2013
AT1;AT13;AT130;90301;00000000;2;HRV;12;15;23;8;-3;2;1;11;15;12;2013
AT1;AT13;AT130;90301;00000000;2;MKD;3;5;12;7;-2;2;1;10;13;3;2013
AT1;AT13;AT130;90301;00000000;2;RUS;53;43;65;22;10;29;14;68;73;19;2013
AT1;AT13;AT130;90301;00000000;2;CHN;9;3;19;16;6;2;4;50;42;9;2013
AT1;AT13;AT130;90301;00000000;2;OTHER;210;159;374;215;51;106;34;353;374;106;2013
AT1;AT13;AT130;90301;00000000;1;AUT;-125;-32;183;215;-93;702;564;1282;1513;584;2013
AT1;AT13;AT130;90301;00000000;1;DEU;75;100;213;113;-25;17;30;124;136;49;2013
AT1;AT13;AT130;90301;00000000;1;POL;58;61;124;63;-3;3;7;103;102;33;2013
AT1;AT13;AT130;90301;00000000;1;ROU;12;18;96;78;-6;17;13;55;65;10;2013
AT1;AT13;AT130;90301;00000000;1;SVK;36;39;70;31;-3;6;8;19;20;4;2013
AT1;AT13;AT130;90301;00000000;1;HUN;48;56;105;49;-8;3;8;46;49;10;2013
AT1;AT13;AT130;90301;00000000;1;BGR;32;15;40;25;17;5;3;49;34;8;2013
AT1;AT13;AT130;90301;00000000;1;CZE;-4;4;16;12;-8;2;6;8;12;2;2013
AT1;AT13;AT130;90301;00000000;1;REST-EU;110;129;241;112;-19;22;17;86;110;39;2013
AT1;AT13;AT130;90301;00000000;1;SCG;-6;29;105;76;-35;7;12;140;170;32;2013
AT1;AT13;AT130;90301;00000000;1;TUR;-38;-4;46;50;-34;10;12;101;133;34;2013
AT1;AT13;AT130;90301;00000000;1;BIH;-4;18;39;21;-22;12;11;56;79;18;2013
AT1;AT13;AT130;90301;00000000;1;HRV;17;7;18;11;10;2;2;27;17;9;2013
AT1;AT13;AT130;90301;00000000;1;MKD;9;8;19;11;1;2;3;19;17;5;2013
AT1;AT13;AT130;90301;00000000;1;RUS;40;22;45;23;18;27;4;61;66;20;2013
AT1;AT13;AT130;90301;00000000;1;CHN;0;9;27;18;-9;9;8;31;41;6;2013
AT1;AT13;AT130;90301;00000000;1;OTHER;197;146;359;213;51;132;47;437;471;89;2013
AT1;AT13;AT130;90401;00000000;2;AUT;-12;16;59;43;-28;288;223;498;591;125;2013
AT1;AT13;AT130;90401;00000000;2;DEU;13;22;81;59;-9;12;9;67;79;15;2013
AT1;AT13;AT130;90401;00000000;2;POL;-12;6;30;24;-18;1;4;28;43;1;2013
AT1;AT13;AT130;90401;00000000;2;ROU;34;28;47;19;6;4;4;36;30;1;2013
AT1;AT13;AT130;90401;00000000;2;SVK;-3;16;28;12;-19;1;3;13;30;1;2013
AT1;AT13;AT130;90401;00000000;2;HUN;9;16;49;33;-7;4;6;27;32;2;2013
AT1;AT13;AT130;90401;00000000;2;BGR;1;13;31;18;-12;3;3;21;33;14;2013
AT1;AT13;AT130;90401;00000000;2;CZE;-6;-7;7;14;1;1;0;3;3;0;2013
AT1;AT13;AT130;90401;00000000;2;REST-EU;-15;5;88;83;-20;3;7;45;61;12;2013
AT1;AT13;AT130;90401;00000000;2;SCG;-2;4;19;15;-6;2;1;42;49;6;2013
AT1;AT13;AT130;90401;00000000;2;TUR;13;18;32;14;-5;1;1;27;32;5;2013
AT1;AT13;AT130;90401;00000000;2;BIH;14;22;23;1;-8;1;1;18;26;2;2013
AT1;AT13;AT130;90401;00000000;2;HRV;5;5;11;6;0;1;1;10;10;1;2013
AT1;AT13;AT130;90401;00000000;2;MKD;0;0;1;1;0;1;0;2;3;0;2013
AT1;AT13;AT130;90401;00000000;2;RUS;40;33;51;18;7;8;4;51;48;4;2013
