Wanderung gegenüber Wien nach Zählbezirken, Staatsangehörigkeit und Geschlecht;;;;;;;;;;;;;;;;;;
Migration in Vienna by subdistrict, nationality and sex;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;NATIONALITY;MIG_NET_TOTAL;MIG_NET_EXT;IMM_EXT;EMI_EXT;MIG_NET_INT;IMM_INT;EMI_INT;IMM_SDC;EMI_SDC;MIG_SDC_INT;REF_DATE
AT1;AT13;AT130;00000;9020102;1;BGR;7;6;9;3;1;1;1;4;3;0;2007
AT1;AT13;AT130;00000;9020102;1;CZE;0;-1;0;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020102;1;REST-EU;11;5;13;8;6;0;1;13;6;0;2007
AT1;AT13;AT130;00000;9020102;1;SCG;-12;4;27;23;-16;5;6;74;89;7;2007
AT1;AT13;AT130;00000;9020102;1;TUR;-8;13;22;9;-21;3;5;55;74;10;2007
AT1;AT13;AT130;00000;9020102;1;BIH;-6;7;8;1;-13;1;1;11;24;4;2007
AT1;AT13;AT130;00000;9020102;1;HRV;-2;4;10;6;-6;0;2;9;13;1;2007
AT1;AT13;AT130;00000;9020102;1;MKD;0;3;4;1;-3;0;0;6;9;0;2007
AT1;AT13;AT130;00000;9020102;1;RUS;7;0;1;1;7;5;0;6;4;0;2007
AT1;AT13;AT130;00000;9020102;1;CHN;-6;-2;2;4;-4;1;1;2;6;0;2007
AT1;AT13;AT130;00000;9020102;1;OTHER;30;-5;39;44;35;14;7;116;88;8;2007
AT1;AT13;AT130;00000;9020103;2;AUT;-39;-17;14;31;-22;121;103;289;329;39;2007
AT1;AT13;AT130;00000;9020103;2;DEU;20;18;26;8;2;1;3;22;18;1;2007
AT1;AT13;AT130;00000;9020103;2;POL;5;10;14;4;-5;0;0;12;17;0;2007
AT1;AT13;AT130;00000;9020103;2;ROU;4;4;12;8;0;1;2;11;10;0;2007
AT1;AT13;AT130;00000;9020103;2;SVK;-2;3;7;4;-5;3;0;0;8;0;2007
AT1;AT13;AT130;00000;9020103;2;HUN;12;7;8;1;5;0;0;7;2;0;2007
AT1;AT13;AT130;00000;9020103;2;BGR;-5;-1;3;4;-4;1;0;1;6;0;2007
AT1;AT13;AT130;00000;9020103;2;CZE;3;3;3;0;0;1;1;1;1;0;2007
AT1;AT13;AT130;00000;9020103;2;REST-EU;5;6;24;18;-1;1;0;14;16;5;2007
AT1;AT13;AT130;00000;9020103;2;SCG;-2;3;12;9;-5;1;1;34;39;4;2007
AT1;AT13;AT130;00000;9020103;2;TUR;-12;3;7;4;-15;1;3;9;22;0;2007
AT1;AT13;AT130;00000;9020103;2;BIH;-2;1;3;2;-3;0;0;5;8;0;2007
AT1;AT13;AT130;00000;9020103;2;HRV;2;2;3;1;0;0;0;5;5;0;2007
AT1;AT13;AT130;00000;9020103;2;MKD;-2;2;2;0;-4;0;0;1;5;0;2007
AT1;AT13;AT130;00000;9020103;2;RUS;-1;2;2;0;-3;0;1;6;8;0;2007
AT1;AT13;AT130;00000;9020103;2;CHN;2;4;7;3;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9020103;2;OTHER;-16;5;52;47;-21;6;2;25;50;4;2007
AT1;AT13;AT130;00000;9020103;1;AUT;27;7;60;53;20;133;82;352;383;34;2007
AT1;AT13;AT130;00000;9020103;1;DEU;34;33;37;4;1;4;4;25;24;1;2007
AT1;AT13;AT130;00000;9020103;1;POL;1;3;19;16;-2;1;1;18;20;0;2007
AT1;AT13;AT130;00000;9020103;1;ROU;10;10;16;6;0;1;0;5;6;0;2007
AT1;AT13;AT130;00000;9020103;1;SVK;4;1;4;3;3;1;0;2;0;0;2007
AT1;AT13;AT130;00000;9020103;1;HUN;-2;-1;5;6;-1;0;1;0;0;1;2007
AT1;AT13;AT130;00000;9020103;1;BGR;-4;-2;1;3;-2;0;0;2;4;0;2007
AT1;AT13;AT130;00000;9020103;1;CZE;-1;-2;0;2;1;0;0;2;1;0;2007
AT1;AT13;AT130;00000;9020103;1;REST-EU;8;6;25;19;2;2;5;16;11;6;2007
AT1;AT13;AT130;00000;9020103;1;SCG;-4;-2;11;13;-2;7;2;38;45;5;2007
AT1;AT13;AT130;00000;9020103;1;TUR;-6;1;7;6;-7;3;1;22;31;1;2007
AT1;AT13;AT130;00000;9020103;1;BIH;5;6;8;2;-1;3;3;5;6;0;2007
AT1;AT13;AT130;00000;9020103;1;HRV;3;-2;1;3;5;1;1;9;4;0;2007
AT1;AT13;AT130;00000;9020103;1;MKD;0;2;2;0;-2;0;0;2;4;0;2007
AT1;AT13;AT130;00000;9020103;1;RUS;-4;0;0;0;-4;0;0;1;5;0;2007
AT1;AT13;AT130;00000;9020103;1;CHN;2;1;3;2;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020103;1;OTHER;-30;11;67;56;-41;6;8;48;87;3;2007
AT1;AT13;AT130;00000;9020104;2;AUT;-99;-19;24;43;-80;118;104;275;369;33;2007
AT1;AT13;AT130;00000;9020104;2;DEU;23;17;32;15;6;1;1;18;12;0;2007
AT1;AT13;AT130;00000;9020104;2;POL;13;15;19;4;-2;0;4;11;9;0;2007
AT1;AT13;AT130;00000;9020104;2;ROU;10;20;27;7;-10;0;0;10;20;2;2007
AT1;AT13;AT130;00000;9020104;2;SVK;5;3;13;10;2;2;1;8;7;1;2007
AT1;AT13;AT130;00000;9020104;2;HUN;-2;3;8;5;-5;1;0;1;7;0;2007
AT1;AT13;AT130;00000;9020104;2;BGR;12;11;14;3;1;0;0;11;10;1;2007
AT1;AT13;AT130;00000;9020104;2;CZE;-3;-1;4;5;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020104;2;REST-EU;9;9;22;13;0;1;0;12;13;5;2007
AT1;AT13;AT130;00000;9020104;2;SCG;-9;2;20;18;-11;2;1;49;61;5;2007
AT1;AT13;AT130;00000;9020104;2;TUR;2;13;19;6;-11;2;1;13;25;4;2007
AT1;AT13;AT130;00000;9020104;2;BIH;-6;3;4;1;-9;3;1;7;18;0;2007
AT1;AT13;AT130;00000;9020104;2;HRV;9;2;2;0;7;1;0;8;2;2;2007
AT1;AT13;AT130;00000;9020104;2;MKD;-2;0;1;1;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9020104;2;RUS;38;19;21;2;19;33;14;23;23;3;2007
AT1;AT13;AT130;00000;9020104;2;CHN;11;18;55;37;-7;8;6;31;40;0;2007
AT1;AT13;AT130;00000;9020104;2;OTHER;42;37;81;44;5;34;16;103;116;14;2007
AT1;AT13;AT130;00000;9020104;1;AUT;-20;1;62;61;-21;108;84;333;378;36;2007
AT1;AT13;AT130;00000;9020104;1;DEU;11;17;38;21;-6;5;4;23;30;6;2007
AT1;AT13;AT130;00000;9020104;1;POL;-3;-1;7;8;-2;0;5;11;8;2;2007
AT1;AT13;AT130;00000;9020104;1;ROU;7;13;27;14;-6;0;0;3;9;0;2007
AT1;AT13;AT130;00000;9020104;1;SVK;1;3;9;6;-2;0;1;3;4;0;2007
AT1;AT13;AT130;00000;9020104;1;HUN;4;5;9;4;-1;0;1;3;3;0;2007
AT1;AT13;AT130;00000;9020104;1;BGR;4;5;10;5;-1;0;0;4;5;0;2007
AT1;AT13;AT130;00000;9020104;1;CZE;2;3;5;2;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020104;1;REST-EU;13;19;38;19;-6;2;3;16;21;7;2007
AT1;AT13;AT130;00000;9020104;1;SCG;11;-2;64;66;13;40;11;102;118;6;2007
AT1;AT13;AT130;00000;9020104;1;TUR;9;11;13;2;-2;9;1;36;46;1;2007
AT1;AT13;AT130;00000;9020104;1;BIH;6;2;7;5;4;2;4;24;18;0;2007
AT1;AT13;AT130;00000;9020104;1;HRV;4;0;4;4;4;1;0;8;5;1;2007
AT1;AT13;AT130;00000;9020104;1;MKD;6;4;8;4;2;1;0;7;6;0;2007
AT1;AT13;AT130;00000;9020104;1;RUS;35;3;19;16;32;54;13;45;54;3;2007
AT1;AT13;AT130;00000;9020104;1;CHN;44;40;102;62;4;27;24;30;29;0;2007
AT1;AT13;AT130;00000;9020104;1;OTHER;75;-36;343;379;111;308;65;377;509;17;2007
AT1;AT13;AT130;00000;9020105;2;AUT;-56;3;15;12;-59;69;61;151;218;20;2007
AT1;AT13;AT130;00000;9020105;2;DEU;13;19;21;2;-6;0;3;12;15;0;2007
AT1;AT13;AT130;00000;9020105;2;POL;12;8;9;1;4;4;0;2;2;0;2007
AT1;AT13;AT130;00000;9020105;2;ROU;4;4;13;9;0;2;0;6;8;2;2007
AT1;AT13;AT130;00000;9020105;2;SVK;5;6;9;3;-1;1;0;1;3;0;2007
AT1;AT13;AT130;00000;9020105;2;HUN;-4;-1;2;3;-3;0;0;2;5;0;2007
AT1;AT13;AT130;00000;9020105;2;BGR;7;9;9;0;-2;2;2;4;6;0;2007
AT1;AT13;AT130;00000;9020105;2;CZE;-2;-2;1;3;0;1;0;0;1;0;2007
AT1;AT13;AT130;00000;9020105;2;REST-EU;3;10;27;17;-7;0;1;2;8;1;2007
AT1;AT13;AT130;00000;9020105;2;SCG;-1;5;12;7;-6;3;1;29;37;3;2007
AT1;AT13;AT130;00000;9020105;2;TUR;-3;0;1;1;-3;0;2;8;9;0;2007
AT1;AT13;AT130;00000;9020105;2;BIH;5;5;5;0;0;0;0;2;2;0;2007
AT1;AT13;AT130;00000;9020105;2;HRV;6;3;3;0;3;1;0;8;6;0;2007
AT1;AT13;AT130;00000;9020105;2;MKD;4;1;1;0;3;0;0;5;2;0;2007
AT1;AT13;AT130;00000;9020105;2;RUS;1;1;1;0;0;3;0;2;5;0;2007
AT1;AT13;AT130;00000;9020105;2;CHN;4;1;2;1;3;0;1;4;0;0;2007
AT1;AT13;AT130;00000;9020105;2;OTHER;21;17;38;21;4;4;3;34;31;11;2007
AT1;AT13;AT130;00000;9020105;1;AUT;-49;-20;24;44;-29;67;48;171;219;15;2007
AT1;AT13;AT130;00000;9020105;1;DEU;3;12;19;7;-9;1;2;6;14;3;2007
AT1;AT13;AT130;00000;9020105;1;POL;-7;10;21;11;-17;2;2;9;26;2;2007
AT1;AT13;AT130;00000;9020105;1;ROU;4;6;12;6;-2;0;0;0;2;1;2007
AT1;AT13;AT130;00000;9020105;1;SVK;4;8;10;2;-4;0;1;0;3;0;2007
AT1;AT13;AT130;00000;9020105;1;HUN;-3;-1;5;6;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9020105;1;BGR;7;6;6;0;1;0;0;6;5;0;2007
AT1;AT13;AT130;00000;9020105;1;CZE;-3;-2;0;2;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020105;1;REST-EU;9;13;23;10;-4;0;0;5;9;2;2007
AT1;AT13;AT130;00000;9020105;1;SCG;-11;0;10;10;-11;1;0;32;44;4;2007
AT1;AT13;AT130;00000;9020105;1;TUR;-2;2;4;2;-4;0;3;8;9;0;2007
AT1;AT13;AT130;00000;9020105;1;BIH;3;1;2;1;2;0;0;6;4;2;2007
AT1;AT13;AT130;00000;9020105;1;HRV;5;2;2;0;3;1;0;6;4;0;2007
AT1;AT13;AT130;00000;9020105;1;MKD;-3;1;1;0;-4;0;0;5;9;0;2007
AT1;AT13;AT130;00000;9020105;1;RUS;2;3;4;1;-1;6;3;2;6;0;2007
AT1;AT13;AT130;00000;9020105;1;CHN;4;2;2;0;2;1;0;3;2;0;2007
AT1;AT13;AT130;00000;9020105;1;OTHER;24;36;66;30;-12;8;6;67;81;10;2007
AT1;AT13;AT130;00000;9020106;2;AUT;32;-7;3;10;39;35;43;146;99;9;2007
AT1;AT13;AT130;00000;9020106;2;DEU;5;7;11;4;-2;1;2;3;4;0;2007
AT1;AT13;AT130;00000;9020106;2;POL;9;7;9;2;2;0;0;5;3;1;2007
AT1;AT13;AT130;00000;9020106;2;ROU;5;7;9;2;-2;1;2;1;2;0;2007
AT1;AT13;AT130;00000;9020106;2;SVK;2;3;4;1;-1;0;0;2;3;0;2007
AT1;AT13;AT130;00000;9020106;2;HUN;2;2;2;0;0;1;0;0;1;0;2007
AT1;AT13;AT130;00000;9020106;2;BGR;3;5;5;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020106;2;CZE;4;1;1;0;3;0;0;3;0;0;2007
AT1;AT13;AT130;00000;9020106;2;REST-EU;2;1;3;2;1;2;2;4;3;0;2007
AT1;AT13;AT130;00000;9020106;2;SCG;-2;2;7;5;-4;0;0;15;19;0;2007
AT1;AT13;AT130;00000;9020106;2;TUR;-4;0;0;0;-4;1;1;2;6;0;2007
AT1;AT13;AT130;00000;9020106;2;BIH;-1;-2;0;2;1;0;0;3;2;0;2007
AT1;AT13;AT130;00000;9020106;2;HRV;4;3;3;0;1;0;0;3;2;0;2007
AT1;AT13;AT130;00000;9020106;2;MKD;-3;0;1;1;-3;0;0;0;3;3;2007
AT1;AT13;AT130;00000;9020106;2;RUS;-3;0;0;0;-3;1;1;3;6;0;2007
AT1;AT13;AT130;00000;9020106;2;CHN;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020106;2;OTHER;5;0;8;8;5;5;2;13;11;2;2007
AT1;AT13;AT130;00000;9020106;1;AUT;-7;-6;16;22;-1;45;47;108;107;14;2007
AT1;AT13;AT130;00000;9020106;1;DEU;3;8;12;4;-5;1;4;4;6;0;2007
AT1;AT13;AT130;00000;9020106;1;POL;-8;-7;9;16;-1;0;1;8;8;1;2007
AT1;AT13;AT130;00000;9020106;1;ROU;-1;0;8;8;-1;0;0;2;3;1;2007
AT1;AT13;AT130;00000;9020106;1;SVK;1;0;1;1;1;1;0;0;0;0;2007
AT1;AT13;AT130;00000;9020106;1;HUN;4;3;4;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020106;1;BGR;2;3;3;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020106;1;REST-EU;2;1;5;4;1;1;2;6;4;0;2007
AT1;AT13;AT130;00000;9020106;1;SCG;1;-1;4;5;2;0;1;19;16;0;2007
AT1;AT13;AT130;00000;9020106;1;TUR;-3;1;1;0;-4;3;0;7;14;0;2007
AT1;AT13;AT130;00000;9020106;1;BIH;-2;-2;0;2;0;0;0;3;3;0;2007
AT1;AT13;AT130;00000;9020106;1;HRV;-4;0;2;2;-4;0;0;4;8;0;2007
AT1;AT13;AT130;00000;9020106;1;MKD;-1;0;1;1;-1;0;0;0;1;2;2007
AT1;AT13;AT130;00000;9020106;1;RUS;1;-1;0;1;2;0;0;3;1;0;2007
AT1;AT13;AT130;00000;9020106;1;CHN;-2;-2;0;2;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020106;1;OTHER;2;2;10;8;0;0;2;14;12;1;2007
AT1;AT13;AT130;00000;9020107;2;AUT;-91;-9;14;23;-82;108;87;265;368;40;2007
AT1;AT13;AT130;00000;9020107;2;DEU;13;18;29;11;-5;2;4;14;17;0;2007
AT1;AT13;AT130;00000;9020107;2;POL;-2;14;27;13;-16;1;3;17;31;3;2007
AT1;AT13;AT130;00000;9020107;2;ROU;24;25;34;9;-1;2;2;15;16;1;2007
AT1;AT13;AT130;00000;9020107;2;SVK;5;9;13;4;-4;1;1;12;16;0;2007
AT1;AT13;AT130;00000;9020107;2;HUN;4;7;13;6;-3;1;2;1;3;0;2007
AT1;AT13;AT130;00000;9020107;2;BGR;8;6;7;1;2;1;1;12;10;1;2007
AT1;AT13;AT130;00000;9020107;2;CZE;2;3;4;1;-1;2;1;0;2;0;2007
AT1;AT13;AT130;00000;9020107;2;REST-EU;21;23;76;53;-2;0;2;19;19;3;2007
AT1;AT13;AT130;00000;9020107;2;SCG;-15;-7;20;27;-8;7;6;74;83;6;2007
AT1;AT13;AT130;00000;9020107;2;TUR;-13;14;17;3;-27;0;3;22;46;5;2007
AT1;AT13;AT130;00000;9020107;2;BIH;-1;6;7;1;-7;0;2;8;13;0;2007
AT1;AT13;AT130;00000;9020107;2;HRV;-7;0;4;4;-7;0;2;7;12;0;2007
AT1;AT13;AT130;00000;9020107;2;MKD;8;4;4;0;4;0;1;7;2;4;2007
AT1;AT13;AT130;00000;9020107;2;RUS;-4;3;10;7;-7;10;1;9;25;2;2007
AT1;AT13;AT130;00000;9020107;2;CHN;9;6;12;6;3;1;1;15;12;0;2007
AT1;AT13;AT130;00000;9020107;2;OTHER;49;45;96;51;4;5;4;70;67;6;2007
AT1;AT13;AT130;00000;9020107;1;AUT;-94;2;32;30;-96;94;89;275;376;45;2007
AT1;AT13;AT130;00000;9020107;1;DEU;18;32;44;12;-14;2;4;19;31;2;2007
AT1;AT13;AT130;00000;9020107;1;POL;-13;6;34;28;-19;2;2;24;43;4;2007
AT1;AT13;AT130;00000;9020107;1;ROU;28;24;30;6;4;1;0;12;9;4;2007
AT1;AT13;AT130;00000;9020107;1;SVK;2;4;5;1;-2;1;0;5;8;0;2007
AT1;AT13;AT130;00000;9020107;1;HUN;9;10;13;3;-1;1;1;3;4;0;2007
AT1;AT13;AT130;00000;9020107;1;BGR;8;6;9;3;2;1;0;7;6;1;2007
AT1;AT13;AT130;00000;9020107;1;CZE;-6;-5;1;6;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9020107;1;REST-EU;24;19;58;39;5;1;2;14;8;3;2007
AT1;AT13;AT130;00000;9020107;1;SCG;-3;-2;37;39;-1;7;4;103;107;10;2007
AT1;AT13;AT130;00000;9020107;1;TUR;-6;8;25;17;-14;3;2;39;54;13;2007
AT1;AT13;AT130;00000;9020107;1;BIH;9;4;9;5;5;5;3;14;11;0;2007
AT1;AT13;AT130;00000;9020107;1;HRV;-12;-2;2;4;-10;2;2;7;17;1;2007
AT1;AT13;AT130;00000;9020107;1;MKD;5;3;3;0;2;0;4;11;5;5;2007
AT1;AT13;AT130;00000;9020107;1;RUS;3;2;3;1;1;13;0;6;18;2;2007
AT1;AT13;AT130;00000;9020107;1;CHN;12;12;15;3;0;1;1;13;13;0;2007
AT1;AT13;AT130;00000;9020107;1;OTHER;33;38;102;64;-5;7;9;115;118;11;2007
AT1;AT13;AT130;00000;9020108;2;AUT;-3;-1;0;1;-2;8;11;37;36;8;2007
AT1;AT13;AT130;00000;9020108;2;DEU;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;2;POL;3;0;0;0;3;0;0;3;0;1;2007
AT1;AT13;AT130;00000;9020108;2;ROU;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020108;2;SVK;2;1;1;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;2;HUN;0;0;0;0;0;0;0;2;2;0;2007
AT1;AT13;AT130;00000;9020108;2;CZE;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;2;REST-EU;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9020108;2;SCG;5;0;1;1;5;0;2;10;3;0;2007
AT1;AT13;AT130;00000;9020108;2;TUR;-1;1;2;1;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020108;2;RUS;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9020108;2;OTHER;1;0;0;0;1;0;1;3;1;0;2007
AT1;AT13;AT130;00000;9020108;1;AUT;22;-1;1;2;23;3;9;53;24;5;2007
AT1;AT13;AT130;00000;9020108;1;DEU;0;0;2;2;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;1;POL;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;ROU;2;1;1;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;SVK;1;0;1;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;HUN;2;1;2;1;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;BGR;1;1;1;0;0;0;0;0;0;1;2007
AT1;AT13;AT130;00000;9020108;1;CZE;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;1;SCG;1;1;1;0;0;0;2;6;4;0;2007
AT1;AT13;AT130;00000;9020108;1;TUR;-1;0;0;0;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020108;1;BIH;1;0;0;0;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9020108;1;HRV;-1;0;0;0;-1;0;1;1;1;0;2007
AT1;AT13;AT130;00000;9020108;1;MKD;-2;0;0;0;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9020108;1;RUS;2;0;0;0;2;0;0;2;0;0;2007
AT1;AT13;AT130;00000;9020108;1;CHN;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020108;1;OTHER;5;1;2;1;4;1;0;7;4;0;2007
AT1;AT13;AT130;00000;9020109;2;AUT;-46;-9;11;20;-37;67;95;319;328;74;2007
AT1;AT13;AT130;00000;9020109;2;DEU;8;3;6;3;5;1;0;9;5;0;2007
AT1;AT13;AT130;00000;9020109;2;POL;19;18;19;1;1;1;0;13;13;0;2007
AT1;AT13;AT130;00000;9020109;2;ROU;21;15;19;4;6;3;0;14;11;0;2007
AT1;AT13;AT130;00000;9020109;2;SVK;6;10;10;0;-4;1;0;7;12;2;2007
AT1;AT13;AT130;00000;9020109;2;HUN;-3;-1;2;3;-2;0;0;1;3;2;2007
AT1;AT13;AT130;00000;9020109;2;BGR;-1;1;2;1;-2;0;0;1;3;0;2007
AT1;AT13;AT130;00000;9020109;2;CZE;0;-1;1;2;1;0;0;4;3;0;2007
AT1;AT13;AT130;00000;9020109;2;REST-EU;4;-1;3;4;5;1;2;9;3;0;2007
AT1;AT13;AT130;00000;9020109;2;SCG;-11;5;18;13;-16;1;2;36;51;2;2007
AT1;AT13;AT130;00000;9020109;2;TUR;7;5;8;3;2;3;0;23;24;7;2007
AT1;AT13;AT130;00000;9020109;2;BIH;6;3;5;2;3;0;0;10;7;0;2007
AT1;AT13;AT130;00000;9020109;2;HRV;5;1;2;1;4;1;1;7;3;1;2007
AT1;AT13;AT130;00000;9020109;2;MKD;-2;-1;0;1;-1;1;0;0;2;0;2007
AT1;AT13;AT130;00000;9020109;2;RUS;8;1;1;0;7;7;2;6;4;0;2007
AT1;AT13;AT130;00000;9020109;2;CHN;3;1;1;0;2;0;1;6;3;0;2007
AT1;AT13;AT130;00000;9020109;2;OTHER;39;18;32;14;21;8;3;55;39;4;2007
AT1;AT13;AT130;00000;9020109;1;AUT;-78;-8;30;38;-70;53;78;292;337;62;2007
AT1;AT13;AT130;00000;9020109;1;DEU;7;3;4;1;4;0;1;9;4;0;2007
AT1;AT13;AT130;00000;9020109;1;POL;16;20;24;4;-4;2;1;9;14;0;2007
AT1;AT13;AT130;00000;9020109;1;ROU;17;4;17;13;13;1;0;15;3;0;2007
AT1;AT13;AT130;00000;9020109;1;SVK;3;1;1;0;2;0;0;4;2;0;2007
AT1;AT13;AT130;00000;9020109;1;HUN;-1;0;3;3;-1;0;0;1;2;0;2007
AT1;AT13;AT130;00000;9020109;1;BGR;-1;0;2;2;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020109;1;CZE;0;-1;1;2;1;0;1;2;0;0;2007
AT1;AT13;AT130;00000;9020109;1;REST-EU;6;6;9;3;0;0;0;4;4;0;2007
AT1;AT13;AT130;00000;9020109;1;SCG;-2;-3;13;16;1;3;1;61;62;8;2007
AT1;AT13;AT130;00000;9020109;1;TUR;3;7;12;5;-4;4;2;26;32;4;2007
AT1;AT13;AT130;00000;9020109;1;BIH;5;2;4;2;3;1;0;11;9;2;2007
AT1;AT13;AT130;00000;9020109;1;HRV;4;2;4;2;2;1;0;6;5;0;2007
AT1;AT13;AT130;00000;9020109;1;MKD;1;1;2;1;0;0;0;3;3;0;2007
AT1;AT13;AT130;00000;9020109;1;RUS;7;-1;1;2;8;7;2;5;2;0;2007
AT1;AT13;AT130;00000;9020109;1;CHN;8;-1;0;1;9;1;0;10;2;0;2007
AT1;AT13;AT130;00000;9020109;1;OTHER;39;8;32;24;31;9;5;107;80;6;2007
AT1;AT13;AT130;00000;9020110;2;AUT;-1;0;0;0;-1;0;1;0;0;0;2007
AT1;AT13;AT130;00000;9020199;2;AUT;-96;-8;0;8;-88;0;18;5;75;0;2007
AT1;AT13;AT130;00000;9020199;2;DEU;-5;0;0;0;-5;0;1;0;4;0;2007
AT1;AT13;AT130;00000;9020199;2;ROU;-3;0;0;0;-3;0;1;0;2;0;2007
AT1;AT13;AT130;00000;9020199;2;HUN;-2;0;0;0;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020199;2;SCG;-3;-1;0;1;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020199;2;TUR;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020199;2;BIH;-4;-1;0;1;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9020199;2;HRV;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;2;RUS;-4;0;0;0;-4;0;0;0;4;0;2007
AT1;AT13;AT130;00000;9020199;2;CHN;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;2;OTHER;-14;-3;0;3;-11;0;0;0;11;0;2007
AT1;AT13;AT130;00000;9020199;1;AUT;-103;-8;0;8;-95;1;22;9;83;0;2007
AT1;AT13;AT130;00000;9020199;1;DEU;-4;-1;0;1;-3;0;2;0;1;0;2007
AT1;AT13;AT130;00000;9020199;1;POL;-3;-3;0;3;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020199;1;ROU;1;1;1;0;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020199;1;SVK;-2;-1;0;1;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;1;HUN;-1;-1;0;1;0;0;0;0;0;0;2007
AT1;AT13;AT130;00000;9020199;1;BGR;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;1;REST-EU;-5;-4;0;4;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;1;SCG;-2;0;1;1;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020199;1;TUR;-4;-2;0;2;-2;0;0;0;2;0;2007
AT1;AT13;AT130;00000;9020199;1;BIH;-1;0;0;0;-1;0;0;0;1;0;2007
AT1;AT13;AT130;00000;9020199;1;HRV;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9020199;1;CHN;-3;0;0;0;-3;0;0;0;3;0;2007
AT1;AT13;AT130;00000;9020199;1;OTHER;-18;-11;0;11;-7;0;0;0;7;0;2007
AT1;AT13;AT130;00000;9030101;2;AUT;-43;-5;16;21;-38;115;82;241;312;38;2007
AT1;AT13;AT130;00000;9030101;2;DEU;18;19;30;11;-1;2;3;14;14;1;2007
AT1;AT13;AT130;00000;9030101;2;POL;0;5;9;4;-5;0;0;6;11;0;2007
AT1;AT13;AT130;00000;9030101;2;ROU;4;5;9;4;-1;0;1;5;5;2;2007
AT1;AT13;AT130;00000;9030101;2;SVK;0;1;6;5;-1;1;2;8;8;1;2007
AT1;AT13;AT130;00000;9030101;2;HUN;-3;-3;1;4;0;1;1;2;2;0;2007
AT1;AT13;AT130;00000;9030101;2;BGR;5;4;5;1;1;1;0;2;2;0;2007
AT1;AT13;AT130;00000;9030101;2;CZE;-1;-2;1;3;1;0;0;1;0;0;2007
AT1;AT13;AT130;00000;9030101;2;REST-EU;4;3;13;10;1;1;1;10;9;0;2007
AT1;AT13;AT130;00000;9030101;2;SCG;-10;1;7;6;-11;0;1;25;35;0;2007
