Herkunftsgebiet (Österreichisches Bundesland,Ausland) in Wien gemeldeter Personen, nach Geschlecht und Wiener Zählbezirk ;;;;;;;;;;;;;;;;;;
Place of Birth (Austrian Provinces, Foreign) of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;BORN_AT13;BORN_AT11;BORN_AT12;BORN_AT21;BORN_AT22;BORN_AT31;BORN_AT32;BORN_AT33;BORN_AT34;BORN_AT_UNCLASSIFIED;FOREIGN_BORN;REF_DATE
AT1;AT13;AT130;90201;206;1;3331;1655;55;265;58;78;67;29;34;14;1;1075;20140101
AT1;AT13;AT130;90201;207;1;6583;2335;84;421;96;156;183;49;58;38;6;3157;20140101
AT1;AT13;AT130;90201;208;1;1096;659;11;84;9;26;17;7;3;3;0;277;20140101
AT1;AT13;AT130;90201;209;1;7717;3788;103;528;91;135;133;28;34;17;4;2856;20140101
AT1;AT13;AT130;90201;210;1;1;0;0;0;0;0;0;0;0;0;0;1;20140101
AT1;AT13;AT130;90301;301;1;5364;2385;99;426;125;177;227;82;66;43;4;1730;20140101
AT1;AT13;AT130;90301;302;1;4129;2117;77;305;89;143;172;61;50;20;8;1087;20140101
AT1;AT13;AT130;90301;303;1;2851;1333;44;205;67;98;73;47;29;15;3;937;20140101
AT1;AT13;AT130;90301;304;1;5162;1935;77;344;81;138;160;75;50;26;3;2273;20140101
AT1;AT13;AT130;90301;305;1;3840;1720;69;306;73;131;124;53;34;22;2;1306;20140101
AT1;AT13;AT130;90301;306;1;7125;3208;150;596;103;223;164;64;69;43;6;2499;20140101
AT1;AT13;AT130;90301;307;1;2465;1148;41;210;35;52;49;13;19;15;1;882;20140101
AT1;AT13;AT130;90301;308;1;832;438;15;102;17;32;30;12;11;3;1;171;20140101
AT1;AT13;AT130;90301;309;1;4100;1971;58;320;107;139;151;52;59;28;6;1209;20140101
AT1;AT13;AT130;90301;310;1;3951;1778;56;242;41;66;91;38;28;5;3;1603;20140101
AT1;AT13;AT130;90301;311;1;1659;859;36;129;18;30;29;12;7;7;0;532;20140101
AT1;AT13;AT130;90401;401;1;1114;449;10;60;23;51;43;19;25;8;0;426;20140101
AT1;AT13;AT130;90401;402;1;4964;2061;68;312;97;186;177;87;68;34;3;1871;20140101
AT1;AT13;AT130;90401;403;1;5826;2472;84;437;138;211;248;127;75;50;2;1982;20140101
AT1;AT13;AT130;90401;404;1;3279;1482;48;243;61;96;102;57;33;40;0;1117;20140101
AT1;AT13;AT130;90501;501;1;5534;2239;133;431;141;201;267;98;106;58;2;1858;20140101
AT1;AT13;AT130;90501;502;1;9721;3859;156;553;166;229;267;116;66;61;4;4244;20140101
AT1;AT13;AT130;90501;503;1;8221;2856;159;527;159;255;307;116;93;72;4;3673;20140101
AT1;AT13;AT130;90501;504;1;3136;1103;62;230;81;101;136;68;40;37;0;1278;20140101
AT1;AT13;AT130;90601;601;1;3578;1585;62;262;98;144;148;70;62;34;2;1111;20140101
AT1;AT13;AT130;90601;602;1;4669;1728;95;335;105;173;243;77;72;39;2;1800;20140101
AT1;AT13;AT130;90601;603;1;6492;2583;154;541;151;246;368;126;84;61;9;2169;20140101
AT1;AT13;AT130;90701;701;1;2662;1141;49;185;77;100;153;54;42;26;3;832;20140101
AT1;AT13;AT130;90701;702;1;1423;609;29;74;46;65;88;27;23;22;2;438;20140101
AT1;AT13;AT130;90701;703;1;2310;955;46;176;59;77;158;44;35;31;2;727;20140101
AT1;AT13;AT130;90701;704;1;4704;1796;74;421;125;182;269;98;80;55;4;1600;20140101
AT1;AT13;AT130;90701;705;1;3801;1360;63;298;113;139;271;86;62;52;2;1355;20140101
AT1;AT13;AT130;90701;799;1;1;1;0;0;0;0;0;0;0;0;0;0;20140101
AT1;AT13;AT130;90801;801;1;3145;1088;46;185;80;86;144;40;36;35;0;1405;20140101
AT1;AT13;AT130;90801;802;1;5253;2338;67;372;136;173;353;104;74;72;0;1564;20140101
AT1;AT13;AT130;90801;803;1;3648;1460;63;303;108;129;219;78;51;41;1;1195;20140101
AT1;AT13;AT130;90801;899;1;8;5;0;0;2;0;0;0;0;0;0;1;20140101
AT1;AT13;AT130;90901;901;1;4032;1656;61;310;121;150;186;66;45;40;1;1396;20140101
AT1;AT13;AT130;90901;902;1;5438;2140;70;483;167;179;237;104;62;51;4;1941;20140101
AT1;AT13;AT130;90901;903;1;2046;748;31;156;84;53;101;38;24;28;0;783;20140101
AT1;AT13;AT130;90901;904;1;4624;1697;47;383;129;149;265;67;53;47;1;1786;20140101
AT1;AT13;AT130;90901;905;1;2531;1102;29;168;73;109;113;50;38;18;1;830;20140101
AT1;AT13;AT130;90901;906;1;1009;439;13;65;18;26;69;13;14;12;0;340;20140101
AT1;AT13;AT130;91001;1001;1;936;398;20;67;9;20;22;8;7;10;0;375;20140101
AT1;AT13;AT130;91001;1002;1;9898;4033;146;516;70;146;122;35;34;21;5;4770;20140101
AT1;AT13;AT130;91001;1003;1;3509;1653;59;215;11;57;36;15;13;6;1;1443;20140101
AT1;AT13;AT130;91001;1004;1;4238;1389;53;197;32;62;49;27;28;23;4;2374;20140101
AT1;AT13;AT130;91001;1005;1;8844;3678;181;486;77;124;108;34;31;24;4;4097;20140101
AT1;AT13;AT130;91001;1006;1;6411;2255;105;296;45;85;72;26;29;15;1;3482;20140101
AT1;AT13;AT130;91001;1007;1;6025;2767;144;397;49;96;89;32;25;17;4;2405;20140101
AT1;AT13;AT130;91001;1008;1;4958;1919;86;274;33;78;72;23;11;8;1;2453;20140101
AT1;AT13;AT130;91001;1009;1;2309;1249;35;170;20;52;31;14;12;5;4;717;20140101
AT1;AT13;AT130;91001;1010;1;8366;4219;172;542;40;163;87;36;30;15;10;3052;20140101
AT1;AT13;AT130;91001;1011;1;4372;2598;61;286;31;59;49;15;14;5;3;1251;20140101
AT1;AT13;AT130;91001;1012;1;1260;607;35;115;29;64;28;12;6;6;1;357;20140101
AT1;AT13;AT130;91001;1013;1;2330;1543;38;183;23;33;21;5;2;4;2;476;20140101
AT1;AT13;AT130;91001;1014;1;2040;1426;46;127;12;22;21;9;6;3;1;367;20140101
AT1;AT13;AT130;91001;1015;1;2840;1751;40;207;25;69;27;8;6;4;1;702;20140101
AT1;AT13;AT130;91001;1016;1;2860;2037;48;216;23;48;34;11;10;5;4;424;20140101
AT1;AT13;AT130;91001;1017;1;434;313;9;46;3;11;11;0;3;2;0;36;20140101
AT1;AT13;AT130;91001;1018;1;2109;1467;45;179;11;52;25;7;2;6;3;312;20140101
AT1;AT13;AT130;91001;1019;1;1288;862;18;117;13;24;23;6;1;4;0;220;20140101
AT1;AT13;AT130;91001;1020;1;4360;2851;99;320;19;58;35;11;16;6;10;935;20140101
AT1;AT13;AT130;91001;1021;1;2986;2039;61;212;23;63;36;10;13;6;1;522;20140101
AT1;AT13;AT130;91001;1022;1;3334;1170;66;199;44;61;67;23;28;18;4;1654;20140101
AT1;AT13;AT130;91001;1023;1;4827;2316;82;255;40;64;62;16;19;10;2;1961;20140101
AT1;AT13;AT130;91001;1099;1;87;58;1;6;0;1;1;0;0;1;0;19;20140101
AT1;AT13;AT130;91101;1101;1;1108;353;36;109;18;65;54;11;16;15;0;431;20140101
AT1;AT13;AT130;91101;1102;1;6757;3378;119;410;40;121;76;31;19;11;4;2548;20140101
AT1;AT13;AT130;91101;1103;1;8269;3858;137;477;69;138;93;41;26;21;4;3405;20140101
AT1;AT13;AT130;91101;1104;1;2297;1105;48;251;12;53;17;5;8;2;2;794;20140101
AT1;AT13;AT130;91101;1105;1;5363;3348;111;394;38;98;64;13;11;6;4;1276;20140101
AT1;AT13;AT130;91101;1106;1;169;115;10;18;0;2;0;0;0;0;0;24;20140101
AT1;AT13;AT130;91101;1107;1;3009;1878;58;214;13;50;26;11;12;1;2;744;20140101
AT1;AT13;AT130;91101;1108;1;401;270;21;34;4;11;1;2;1;0;0;57;20140101
AT1;AT13;AT130;91101;1109;1;1199;808;18;80;10;30;12;5;7;2;0;227;20140101
AT1;AT13;AT130;91101;1110;1;12067;7396;254;860;71;199;136;33;40;15;4;3059;20140101
AT1;AT13;AT130;91101;1111;1;2459;1188;28;145;13;30;17;3;2;3;2;1028;20140101
AT1;AT13;AT130;91101;1112;1;279;114;1;11;0;3;0;0;0;0;0;150;20140101
AT1;AT13;AT130;91101;1113;1;2270;1350;69;165;19;41;31;5;8;2;2;578;20140101
AT1;AT13;AT130;91101;1199;1;46;32;2;6;0;0;3;0;0;0;0;3;20140101
AT1;AT13;AT130;91201;1201;1;2006;765;52;120;23;47;69;13;22;9;0;886;20140101
AT1;AT13;AT130;91201;1202;1;8438;3745;128;510;66;150;139;49;42;28;7;3574;20140101
AT1;AT13;AT130;91201;1203;1;2476;1312;28;129;7;27;25;9;7;7;0;925;20140101
AT1;AT13;AT130;91201;1204;1;4507;1718;94;294;69;84;129;48;30;11;1;2029;20140101
AT1;AT13;AT130;91201;1205;1;4046;1780;80;292;62;91;93;29;35;27;4;1553;20140101
AT1;AT13;AT130;91201;1206;1;4541;1748;87;308;66;119;144;59;48;24;3;1935;20140101
AT1;AT13;AT130;91201;1207;1;3038;1788;47;225;27;56;40;16;10;8;2;819;20140101
AT1;AT13;AT130;91201;1208;1;2244;1026;44;196;18;47;37;10;8;11;1;846;20140101
AT1;AT13;AT130;91201;1209;1;3860;2191;40;239;13;52;28;8;6;4;2;1277;20140101
AT1;AT13;AT130;91201;1210;1;4599;2471;83;307;46;130;88;18;25;14;2;1415;20140101
AT1;AT13;AT130;91201;1211;1;4231;2669;75;317;62;98;92;34;29;23;2;830;20140101
AT1;AT13;AT130;91201;1299;1;1;1;0;0;0;0;0;0;0;0;0;0;20140101
AT1;AT13;AT130;91301;1301;1;213;116;5;17;7;6;6;2;2;1;0;51;20140101
AT1;AT13;AT130;91301;1302;1;2762;1623;16;154;47;91;95;32;33;15;1;655;20140101
AT1;AT13;AT130;91301;1303;1;4144;2227;68;320;79;139;125;44;29;19;3;1091;20140101
AT1;AT13;AT130;91301;1304;1;4612;2821;45;296;94;129;136;57;35;29;3;967;20140101
AT1;AT13;AT130;91301;1305;1;1946;1262;25;126;31;50;48;23;25;6;0;350;20140101
AT1;AT13;AT130;91301;1306;1;1116;681;13;73;12;37;31;17;13;9;0;230;20140101
AT1;AT13;AT130;91301;1307;1;1446;856;22;108;21;55;40;13;15;5;0;311;20140101
AT1;AT13;AT130;91301;1308;1;3113;1990;35;241;42;75;64;24;25;9;2;606;20140101
AT1;AT13;AT130;91301;1309;1;2120;1431;29;170;28;43;29;4;5;3;4;374;20140101
AT1;AT13;AT130;91301;1310;1;105;53;2;17;5;4;4;1;2;0;0;17;20140101
AT1;AT13;AT130;91301;1311;1;2068;1480;31;146;31;45;51;16;9;6;1;252;20140101
AT1;AT13;AT130;91301;1399;1;8;6;0;0;0;0;0;0;0;0;0;2;20140101
AT1;AT13;AT130;91401;1401;1;3329;1586;78;268;50;82;101;31;21;20;1;1091;20140101
AT1;AT13;AT130;91401;1402;1;4340;1708;41;254;44;84;105;37;32;22;2;2011;20140101
AT1;AT13;AT130;91401;1403;1;4195;2147;52;317;77;118;132;51;34;28;3;1236;20140101
AT1;AT13;AT130;91401;1404;1;9326;4749;122;707;88;216;194;68;35;31;1;3115;20140101
AT1;AT13;AT130;91401;1405;1;2044;1368;22;153;27;52;34;15;8;1;2;362;20140101
AT1;AT13;AT130;91401;1406;1;5546;3098;89;486;66;141;82;50;34;9;1;1490;20140101
AT1;AT13;AT130;91401;1407;1;1397;856;16;96;6;15;16;3;3;3;0;383;20140101
AT1;AT13;AT130;91401;1408;1;1784;1172;22;156;25;41;33;8;18;3;2;304;20140101
AT1;AT13;AT130;91401;1409;1;157;83;4;18;3;4;4;2;3;0;0;36;20140101
AT1;AT13;AT130;91401;1410;1;3724;2232;53;318;59;111;102;27;26;18;3;775;20140101
AT1;AT13;AT130;91401;1411;1;3044;2235;34;221;30;45;85;20;13;9;2;350;20140101
AT1;AT13;AT130;91401;1412;1;2988;1981;33;248;52;78;79;31;21;13;2;450;20140101
AT1;AT13;AT130;91401;1499;1;45;29;2;3;1;0;1;0;0;0;0;9;20140101
AT1;AT13;AT130;91501;1501;1;5282;2195;82;389;92;107;175;52;36;32;3;2119;20140101
AT1;AT13;AT130;91501;1502;1;5251;1571;66;341;87;141;153;57;43;46;6;2740;20140101
AT1;AT13;AT130;91501;1503;1;6384;2051;69;353;97;149;215;72;66;55;2;3255;20140101
AT1;AT13;AT130;91501;1504;1;4065;1388;55;235;40;76;98;39;37;19;1;2077;20140101
AT1;AT13;AT130;91501;1505;1;5390;2225;93;352;77;109;167;59;43;23;5;2237;20140101
AT1;AT13;AT130;91501;1506;1;7315;2547;104;442;99;142;219;54;56;43;3;3606;20140101
AT1;AT13;AT130;91501;1507;1;4046;2013;67;280;38;61;90;29;33;19;5;1411;20140101
AT1;AT13;AT130;91601;1601;1;6873;2362;85;449;133;163;289;81;73;58;4;3176;20140101
AT1;AT13;AT130;91601;1602;1;4357;1345;39;192;64;89;112;34;37;40;2;2403;20140101
AT1;AT13;AT130;91601;1603;1;6090;2967;98;447;85;136;94;35;32;24;6;2166;20140101
AT1;AT13;AT130;91601;1604;1;3938;1729;65;292;75;97;118;24;35;20;3;1480;20140101
AT1;AT13;AT130;91601;1605;1;7909;3335;85;446;127;161;247;84;64;44;2;3314;20140101
AT1;AT13;AT130;91601;1606;1;4996;2609;62;311;59;91;113;29;31;16;2;1673;20140101
AT1;AT13;AT130;91601;1607;1;5117;2608;69;333;54;111;110;42;48;15;6;1721;20140101
AT1;AT13;AT130;91601;1608;1;1535;1090;22;124;15;25;17;5;6;3;1;227;20140101
AT1;AT13;AT130;91601;1609;1;2518;1731;33;221;34;73;78;38;19;14;0;277;20140101
AT1;AT13;AT130;91601;1610;1;5506;1712;47;255;49;76;158;44;18;29;1;3117;20140101
AT1;AT13;AT130;91601;1699;1;65;46;0;3;2;0;3;1;1;0;0;9;20140101
AT1;AT13;AT130;91701;1701;1;5257;2112;50;336;86;131;194;47;32;35;0;2234;20140101
AT1;AT13;AT130;91701;1702;1;7151;2681;99;427;126;141;257;75;74;62;6;3203;20140101
AT1;AT13;AT130;91701;1703;1;8699;3882;119;575;113;187;247;68;59;42;3;3404;20140101
AT1;AT13;AT130;91701;1704;1;1632;1059;26;101;28;37;39;20;8;12;1;301;20140101
AT1;AT13;AT130;91701;1705;1;2914;1883;32;192;35;76;94;24;21;9;6;542;20140101
AT1;AT13;AT130;91701;1706;1;1179;762;10;76;19;23;29;21;15;3;1;220;20140101
AT1;AT13;AT130;91701;1799;1;6;5;0;0;0;0;0;0;0;0;0;1;20140101
AT1;AT13;AT130;91801;1801;1;900;494;8;62;15;21;35;13;8;9;1;234;20140101
AT1;AT13;AT130;91801;1802;1;6379;3017;81;427;131;173;309;86;74;58;5;2018;20140101
AT1;AT13;AT130;91801;1803;1;7006;2846;99;447;149;189;325;103;61;71;3;2713;20140101
AT1;AT13;AT130;91801;1804;1;4193;2472;33;248;83;109;141;53;34;23;3;994;20140101
AT1;AT13;AT130;91801;1805;1;4042;2300;38;248;92;97;137;56;41;14;5;1014;20140101
AT1;AT13;AT130;91901;1901;1;2698;1558;26;177;50;60;71;33;18;12;1;692;20140101
AT1;AT13;AT130;91901;1902;1;4388;2364;48;342;45;79;70;23;11;10;5;1391;20140101
AT1;AT13;AT130;91901;1903;1;137;45;3;10;5;3;7;2;1;1;0;60;20140101
AT1;AT13;AT130;91901;1904;1;6421;3221;68;441;108;176;172;94;58;31;2;2050;20140101
AT1;AT13;AT130;91901;1905;1;3208;1768;38;213;56;76;78;43;23;13;2;898;20140101
AT1;AT13;AT130;91901;1906;1;2374;1427;13;135;32;70;59;31;31;14;0;562;20140101
AT1;AT13;AT130;91901;1907;1;1320;840;11;74;20;36;29;16;11;4;2;277;20140101
AT1;AT13;AT130;91901;1908;1;5781;3357;74;459;76;119;134;50;35;20;5;1452;20140101
AT1;AT13;AT130;91901;1909;1;1864;930;13;68;34;45;80;22;26;9;0;637;20140101
AT1;AT13;AT130;91901;1910;1;3932;2512;34;233;49;83;85;34;35;16;2;849;20140101
AT1;AT13;AT130;91901;1999;1;6;2;0;1;0;0;0;1;0;0;0;2;20140101
AT1;AT13;AT130;92001;2001;1;3981;2052;38;300;36;66;49;13;21;8;1;1397;20140101
AT1;AT13;AT130;92001;2002;1;7646;3087;118;572;90;130;133;53;43;20;3;3397;20140101
AT1;AT13;AT130;92001;2003;1;6706;2492;91;577;100;154;187;57;56;40;4;2948;20140101
AT1;AT13;AT130;92001;2004;1;4524;2040;63;341;55;92;75;25;23;15;5;1790;20140101
AT1;AT13;AT130;92001;2005;1;5669;1993;54;384;73;113;140;36;39;36;4;2797;20140101
AT1;AT13;AT130;92001;2006;1;4096;1921;48;314;31;62;67;19;21;11;2;1600;20140101
AT1;AT13;AT130;92001;2007;1;6176;3043;81;545;47;113;121;27;17;21;5;2156;20140101
AT1;AT13;AT130;92001;2008;1;2726;1024;37;268;38;58;65;20;9;11;5;1191;20140101
AT1;AT13;AT130;92001;2099;1;43;22;4;6;0;0;1;0;0;0;0;10;20140101
AT1;AT13;AT130;92101;2101;1;634;450;11;83;7;11;10;2;4;1;0;55;20140101
AT1;AT13;AT130;92101;2102;1;3457;2218;45;361;30;71;36;17;12;2;2;663;20140101
AT1;AT13;AT130;92101;2103;1;2642;1784;37;301;21;46;34;3;4;0;0;412;20140101
AT1;AT13;AT130;92101;2104;1;1968;1317;29;217;13;33;15;10;9;1;4;320;20140101
AT1;AT13;AT130;92101;2105;1;8608;5365;102;672;34;95;66;18;13;6;7;2230;20140101
AT1;AT13;AT130;92101;2106;1;419;249;4;40;4;4;4;3;1;1;0;109;20140101
AT1;AT13;AT130;92101;2107;1;1837;1052;25;198;16;53;21;2;5;3;4;458;20140101
AT1;AT13;AT130;92101;2108;1;1239;823;14;143;10;10;5;2;3;0;1;228;20140101
AT1;AT13;AT130;92101;2109;1;3306;2165;41;313;25;58;37;11;9;3;2;642;20140101
AT1;AT13;AT130;92101;2110;1;2620;1644;32;230;24;45;18;6;8;7;3;603;20140101
AT1;AT13;AT130;92101;2111;1;2334;1364;37;226;17;38;19;9;9;1;0;614;20140101
AT1;AT13;AT130;92101;2112;1;3926;2458;29;313;20;52;26;18;12;2;1;995;20140101
AT1;AT13;AT130;92101;2113;1;2349;1530;31;279;26;63;39;18;12;9;0;342;20140101
AT1;AT13;AT130;92101;2114;1;2390;1502;30;299;15;44;24;8;5;3;4;456;20140101
AT1;AT13;AT130;92101;2115;1;2106;1366;31;189;9;45;40;7;4;1;3;411;20140101
AT1;AT13;AT130;92101;2116;1;1580;1134;19;189;19;25;26;7;7;0;2;152;20140101
AT1;AT13;AT130;92101;2117;1;3100;1886;28;233;16;46;18;6;13;4;0;850;20140101
AT1;AT13;AT130;92101;2118;1;3567;1906;34;382;22;65;45;23;11;7;4;1068;20140101
AT1;AT13;AT130;92101;2119;1;1631;937;15;204;9;22;7;5;4;1;2;425;20140101
AT1;AT13;AT130;92101;2120;1;849;403;5;79;3;18;3;7;7;1;0;323;20140101
AT1;AT13;AT130;92101;2121;1;3204;1587;37;292;27;66;29;12;10;3;1;1140;20140101
AT1;AT13;AT130;92101;2122;1;4227;2176;55;377;34;102;70;21;17;10;6;1359;20140101
AT1;AT13;AT130;92101;2123;1;5031;2492;70;491;62;86;84;25;23;10;1;1687;20140101
AT1;AT13;AT130;92101;2124;1;1999;1166;24;223;17;43;26;11;7;4;1;477;20140101
AT1;AT13;AT130;92101;2125;1;2147;1306;17;201;22;50;28;22;6;2;1;492;20140101
AT1;AT13;AT130;92101;2126;1;3428;1973;54;336;44;64;53;21;24;13;2;844;20140101
AT1;AT13;AT130;92101;2127;1;801;498;10;72;7;14;11;0;3;1;1;184;20140101
AT1;AT13;AT130;92101;2128;1;159;66;0;10;0;0;0;1;1;0;0;81;20140101
AT1;AT13;AT130;92101;2129;1;100;66;0;24;1;3;2;0;0;0;0;4;20140101
AT1;AT13;AT130;92101;2130;1;14;3;0;1;0;0;0;0;0;0;0;10;20140101
AT1;AT13;AT130;92101;2199;1;118;94;2;11;2;0;1;1;0;0;0;7;20140101
AT1;AT13;AT130;92201;2201;1;1062;651;15;131;14;27;16;5;1;1;2;199;20140101
AT1;AT13;AT130;92201;2202;1;2445;1612;25;227;19;50;22;10;5;4;1;470;20140101
AT1;AT13;AT130;92201;2203;1;699;467;10;70;9;9;2;3;2;1;2;124;20140101
AT1;AT13;AT130;92201;2204;1;1981;1397;36;199;19;32;20;5;5;1;2;265;20140101
AT1;AT13;AT130;92201;2205;1;2719;1884;41;291;19;69;23;10;4;6;0;372;20140101
AT1;AT13;AT130;92201;2206;1;5364;3583;75;446;39;74;51;14;12;6;4;1060;20140101
AT1;AT13;AT130;92201;2207;1;2268;1526;31;215;25;49;26;7;9;1;0;379;20140101
AT1;AT13;AT130;92201;2208;1;8094;4512;77;651;49;104;76;29;30;16;4;2546;20140101
AT1;AT13;AT130;92201;2209;1;6701;4041;92;515;55;117;57;22;14;2;3;1783;20140101
AT1;AT13;AT130;92201;2210;1;3462;1842;37;274;41;68;60;26;20;6;3;1085;20140101
AT1;AT13;AT130;92201;2211;1;5133;2933;64;426;57;102;70;27;20;10;6;1418;20140101
AT1;AT13;AT130;92201;2212;1;1632;947;12;110;8;20;16;6;9;7;1;496;20140101
AT1;AT13;AT130;92201;2213;1;3120;1899;42;270;28;57;25;7;8;6;2;776;20140101
AT1;AT13;AT130;92201;2214;1;2349;1774;26;177;14;38;24;5;9;5;1;276;20140101
AT1;AT13;AT130;92201;2215;1;4012;2565;41;277;27;61;34;15;17;1;3;971;20140101
AT1;AT13;AT130;92201;2216;1;550;330;8;74;4;9;3;0;0;1;0;121;20140101
AT1;AT13;AT130;92201;2217;1;895;635;7;79;9;17;16;6;2;5;0;119;20140101
AT1;AT13;AT130;92201;2218;1;2590;1708;35;251;27;48;31;17;6;1;3;463;20140101
AT1;AT13;AT130;92201;2219;1;2838;1544;43;235;34;53;28;15;13;3;3;867;20140101
AT1;AT13;AT130;92201;2220;1;1526;956;16;107;10;16;14;4;2;0;2;399;20140101
AT1;AT13;AT130;92201;2221;1;1156;750;15;105;7;20;19;6;6;8;0;220;20140101
AT1;AT13;AT130;92201;2222;1;2665;1798;30;187;9;39;27;8;5;4;1;557;20140101
AT1;AT13;AT130;92201;2223;1;2337;1495;29;177;30;50;32;13;11;1;0;499;20140101
AT1;AT13;AT130;92201;2224;1;2831;1908;32;223;25;56;49;17;7;4;2;508;20140101
AT1;AT13;AT130;92201;2225;1;962;698;17;88;8;20;11;5;2;2;2;109;20140101
AT1;AT13;AT130;92201;2226;1;1941;1304;19;210;17;33;47;8;13;5;1;284;20140101
AT1;AT13;AT130;92201;2227;1;3356;2346;44;279;39;54;41;16;15;7;1;514;20140101
AT1;AT13;AT130;92201;2228;1;1848;1228;26;160;15;42;30;4;9;4;0;330;20140101
AT1;AT13;AT130;92201;2229;1;1691;1121;22;136;11;23;19;8;5;1;2;343;20140101
AT1;AT13;AT130;92201;2230;1;9;5;0;1;0;0;0;0;0;0;0;3;20140101
AT1;AT13;AT130;92201;2231;1;475;224;9;44;9;12;8;2;1;7;0;159;20140101
AT1;AT13;AT130;92201;2232;1;2055;884;26;197;29;83;49;15;6;6;1;759;20140101
AT1;AT13;AT130;92201;2299;1;150;99;4;16;2;1;2;2;1;0;0;23;20140101
AT1;AT13;AT130;92301;2301;1;1190;697;25;108;11;24;11;11;7;3;3;290;20140101
AT1;AT13;AT130;92301;2302;1;2391;1269;53;219;22;48;32;8;13;6;1;720;20140101
AT1;AT13;AT130;92301;2303;1;1702;1177;37;148;12;33;17;5;6;1;1;265;20140101
AT1;AT13;AT130;92301;2304;1;3516;2143;75;277;15;66;17;10;12;6;1;894;20140101
AT1;AT13;AT130;92301;2305;1;4349;2480;114;515;37;87;57;20;15;6;1;1017;20140101
AT1;AT13;AT130;92301;2306;1;436;276;7;47;2;6;6;2;0;0;0;90;20140101
AT1;AT13;AT130;92301;2307;1;4515;2655;103;409;44;114;67;25;20;14;4;1060;20140101
AT1;AT13;AT130;92301;2308;1;1883;1187;34;159;29;57;29;7;5;5;0;371;20140101
AT1;AT13;AT130;92301;2309;1;3250;2049;58;285;32;76;62;21;20;8;5;634;20140101
AT1;AT13;AT130;92301;2310;1;2410;1561;38;230;20;53;39;7;10;5;2;445;20140101
AT1;AT13;AT130;92301;2311;1;3715;2087;68;398;44;111;68;29;17;15;2;876;20140101
AT1;AT13;AT130;92301;2312;1;2561;1590;32;267;18;60;42;19;10;5;1;517;20140101
AT1;AT13;AT130;92301;2313;1;1899;1305;20;175;31;41;44;11;19;5;3;245;20140101
AT1;AT13;AT130;92301;2314;1;2277;1501;30;195;26;70;50;23;17;16;2;347;20140101
AT1;AT13;AT130;92301;2315;1;1067;710;12;76;22;25;29;11;13;4;0;165;20140101
AT1;AT13;AT130;92301;2316;1;1014;605;14;136;5;21;29;2;7;9;0;186;20140101
AT1;AT13;AT130;92301;2317;1;132;73;2;9;1;2;1;0;0;0;0;44;20140101
AT1;AT13;AT130;92301;2318;1;2616;1780;42;200;17;67;24;4;8;6;2;466;20140101
AT1;AT13;AT130;92301;2319;1;4434;2896;70;452;53;138;69;16;24;9;1;706;20140101
AT1;AT13;AT130;92301;2399;1;46;25;0;1;0;0;1;1;0;0;0;18;20140101
